Novads,Skola,Kopvērtējums,Priekšmets
Madonas novads,Kalsnavas pamatskola,57.57%,MAT9
Madonas novads,Kusas pamatskola,60.09%,MAT9
Madonas novads,Lazdonas pamatskola,40.50%,MAT9
Madonas novads,Liezēres pamatskola,51.42%,MAT9
Madonas novads,Mārcienas pamatskola,40.00%,MAT9
Madonas novads,Mētrienas pamatskola,67.00%,MAT9
Madonas novads,Sarkaņu pamatskola,40.25%,MAT9
Madonas novads,Vestienas pamatskola,57.50%,MAT9
Madonas novads,Ļaudonas vidusskola,51.38%,MAT9
Madonas novads,Barkavas arodvidusskola,49.00%,MAT9
Mazsalacas novads,Mazsalacas vidusskola,53.57%,MAT9
Mālpils novads,Mālpils vidusskola,59.68%,MAT9
Mālpils novads,Mālpils internātpamatskola,40.14%,MAT9
Mālpils novads,Sidgundas pamatskola,50.78%,MAT9
Mārupes novads,Mārupes pamatskola,58.00%,MAT9
Mārupes novads,Mārupes vidusskola,60.08%,MAT9
Naukšēnu novads,Naukšēnu novada vidusskola,49.11%,MAT9
Neretas novads,Mazzalves pamatskola,57.10%,MAT9
Neretas novads,Sproģu pamatskola,52.00%,MAT9
Neretas novads,Neretas Jāņa Jaunsudrabiņa vidusskola,54.07%,MAT9
Ogres novads,Ogres Sv. Meinarda katoļu pamatskola,62.00%,MAT9
Ogres novads,Ogres 1. vidusskola,49.85%,MAT9
Ogres novads,Jaunogres vidusskola,62.14%,MAT9
Ogres novads,Ogres Vakara vidusskola,44.60%,MAT9
Ogres novads,Ogres Valsts ģimnāzija,67.88%,MAT9
Ogres novads,Krapes pamatskola,31.00%,MAT9
Ogres novads,Ķeipenes pamatskola,75.15%,MAT9
Ogres novads,Lauberes pamatskola,47.89%,MAT9
Ogres novads,Mazozolu pamatskola,46.80%,MAT9
Ogres novads,Meņģeles pamatskola,39.00%,MAT9
Ogres novads,Ogresgala pamatskola,38.67%,MAT9
Ogres novads,Madlienas vidusskola,56.63%,MAT9
Ogres novads,Suntažu vidusskola,59.76%,MAT9
Ogres novads,Taurupes vidusskola,52.88%,MAT9
Ogres novads,Suntažu internātpamatskola - rehabilitācijas centrs,44.86%,MAT9
Olaines novads,Olaines 2. vidusskola,57.25%,MAT9
Ozolnieku novads,Garozas pamatskola,52.73%,MAT9
Ozolnieku novads,Salgales pamatskola,50.89%,MAT9
Ozolnieku novads,Teteles pamatskola,51.31%,MAT9
Ozolnieku novads,Ozolnieku vidusskola,50.50%,MAT9
Pārgaujas novads,Raiskuma pamatskola,46.25%,MAT9
Pārgaujas novads,Straupes pamatskola,44.21%,MAT9
Pārgaujas novads,Stalbes vidusskola,40.90%,MAT9
Pārgaujas novads,Raiskuma speciālā internātpamatskola – rehabilitācijas centrs,72.33%,MAT9
Pāvilostas novads,Pāvilostas vidusskola,64.08%,MAT9
Pāvilostas novads,Vērgales pamatskola,54.70%,MAT9
Preiļu novads,Preiļu 1. pamatskola,58.33%,MAT9
Preiļu novads,Preiļu 2. vidusskola,50.55%,MAT9
Preiļu novads,Preiļu novada Vakara (maiņu) un neklātienes vidusskola,34.43%,MAT9
Preiļu novads,Pelēču pamatskola,34.00%,MAT9
Preiļu novads,Priekuļu pamatskola,58.00%,MAT9
Preiļu novads,Salas pamatskola,37.00%,MAT9
Priekules novads,Priekules vidusskola,45.35%,MAT9
Priekules novads,Gramzdas pamatskola,41.40%,MAT9
Priekules novads,Kalētu pamatskola,57.86%,MAT9
Priekules novads,Krotes Kronvalda Ata pamatskola,49.80%,MAT9
Priekules novads,Virgas pamatskola,47.75%,MAT9
Priekuļu novads,Liepas pamatskola,45.76%,MAT9
Priekuļu novads,Priekuļu vidusskola,44.57%,MAT9
Raunas novads,Drustu pamatskola,70.50%,MAT9
Raunas novads,Raunas vidusskola,51.88%,MAT9
Rēzeknes novads,Kruķu pamatskola,59.60%,MAT9
Rēzeknes novads,Rikavas pamatskola,32.00%,MAT9
Rēzeknes novads,Gaigalavas pamatskola,45.75%,MAT9
Rēzeknes novads,Jaunstrūžānu pamatskola,48.80%,MAT9
Rēzeknes novads,Kalnezeru Katoļu pamatskola,64.60%,MAT9
Rēzeknes novads,Rēznas pamatskola,54.00%,MAT9
Rēzeknes novads,Audriņu pamatskola,74.50%,MAT9
Rēzeknes novads,Feimaņu pamatskola,35.67%,MAT9
Rēzeknes novads,Sakstagala Jāņa Klīdzēja pamatskola,48.25%,MAT9
Rēzeknes novads,Verēmu pamatskola,76.57%,MAT9
Rēzeknes novads,Dricānu vidusskola,52.42%,MAT9
Rēzeknes novads,Makašānu Amatu vidusskola,51.79%,MAT9
Rēzeknes novads,Maltas 1. vidusskola,37.59%,MAT9
Rēzeknes novads,Nautrēnu vidusskola,62.37%,MAT9
Rēzeknes novads,Tiskādu vidusskola,58.83%,MAT9
Rēzeknes novads,Kaunatas vidusskola,59.86%,MAT9
Rēzeknes novads,Maltas 2. vidusskola,53.40%,MAT9
Rēzeknes pilsēta,Rēzeknes 1. vidusskola,65.75%,MAT9
Rēzeknes pilsēta,Rēzeknes 5. vidusskola,61.40%,MAT9
Rēzeknes pilsēta,Rēzeknes Katoļu vidusskola,46.60%,MAT9
Rēzeknes pilsēta,Rēzeknes valsts poļu ģimnāzija,51.77%,MAT9
Rēzeknes pilsēta,Rēzeknes 2. vidusskola,62.59%,MAT9
Rēzeknes pilsēta,Rēzeknes 3. vidusskola,55.35%,MAT9
Rēzeknes pilsēta,Rēzeknes 4. vidusskola,51.11%,MAT9
Rēzeknes pilsēta,Rēzeknes 6. vidusskola,56.89%,MAT9
Rēzeknes pilsēta,Rēzeknes logopēdiskā internātpamatskola,55.82%,MAT9
Riebiņu novads,Dravnieku pamatskola,54.81%,MAT9
Riebiņu novads,Galēnu pamatskola,56.44%,MAT9
Riebiņu novads,Rušonas pamatskola,40.83%,MAT9
Riebiņu novads,Sīļukalna pamatskola,67.78%,MAT9
Riebiņu novads,Riebiņu vidusskola,58.71%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra daiļamatniecības pamatskola,58.11%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 24. pamatskola,67.37%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 99. vidusskola,38.36%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 22. vidusskola,66.33%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 40. vidusskola,72.48%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas M. Lomonosova krievu vidusskola,64.50%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Raiņa 8. vakara (maiņu) vidusskola,32.95%,MAT9
Rīgas pilsēta (Centra raj.),Natālijas Draudziņas ģimnāzija,50.79%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 1. ģimnāzija,90.95%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 3. ģimnāzija,76.06%,MAT9
Rīgas pilsēta (Kurzemes raj.),Iļģuciema vidusskola,52.05%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātā vidusskola ""Patnis""",62.56%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 19. vidusskola,41.90%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 41. vidusskola,57.09%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 69. vidusskola,52.47%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Doma kora skola,77.12%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Imantas vidusskola,53.90%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valdorfskola,61.06%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 33. vidusskola,60.29%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 34. vidusskola,60.89%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 54. vidusskola,53.91%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 68. vidusskola,63.81%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 71. vidusskola,64.96%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Anniņmuižas vidusskola,65.74%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Daugavgrīvas vidusskola,54.03%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Ostvalda vidusskola,64.19%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātā vidusskola ""Templum""",73.50%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātskola ""Latreia""",72.14%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 96. vidusskola,51.10%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 1. vakara (maiņu) vidusskola,40.00%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 1.vakara (maiņu) vidusskola (Iļģuciema cietums),49.75%,MAT9
Rīgas pilsēta (Kurzemes raj.),Āgenskalna Valsts ģimnāzija,72.26%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valsts vācu ģimnāzija,69.56%,MAT9
Rīgas pilsēta (Latgales priekšp.),Andreja Pumpura Rīgas 11. pamatskola,59.19%,MAT9
Rīgas pilsēta (Latgales priekšp.),O.Kalpaka Rīgas Tautas daiļamatu pamatskola,58.98%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Privātā pamatskola ""Maksima""",76.44%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Baltkrievu pamatskola,81.67%,MAT9
Rīgas pilsēta (Latgales priekšp.),Kārļa Videnieka Rīgas 77. vidusskola,57.89%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 25. vidusskola,63.10%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 6. vidusskola,51.73%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 62. vidusskola,55.25%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 93. vidusskola,61.32%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Kristīgā vidusskola,50.56%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lietuviešu vidusskola,56.73%,MAT9
Rīgas pilsēta (Latgales priekšp.),SIA „Rīgas Tālmācības vidusskola”,37.00%,MAT9
Rīgas pilsēta (Latgales priekšp.),Habad Ebreju privātā vidusskola,75.00%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",54.36%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 15. vidusskola,52.97%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 32. vidusskola,45.83%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 51. vidusskola,59.11%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 65. vidusskola,68.53%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 75. vidusskola,47.80%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 86. vidusskola,61.85%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 88. vidusskola,63.16%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 92. vidusskola,44.41%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Krievu vidusskola,54.00%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Sergeja Žoltoka vidusskola,60.55%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Universālā vidusskola,60.22%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Privātā vidusskola ""Laisma""",39.83%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas vakara ģimnāzija,39.78%,MAT9
Rīgas pilsēta (Latgales priekšp.),Humanitārā privātģimnāzija,73.00%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas pilsētas Pļavnieku ģimnāzija,56.75%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 3. arodskola,55.13%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Sergeja Žoltoka vidusskola (š.cietums),50.40%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lastādijas internātpamatskola,47.50%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Mežciema pamatskola,54.98%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 45. vidusskola,44.66%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 49. vidusskola,73.86%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 64. vidusskola,67.95%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 84. vidusskola,60.72%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 85. vidusskola,51.17%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Ezerkrastu vidusskola,41.97%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Franču licejs,70.25%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Hanzas vidusskola,55.18%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Juglas vidusskola,56.98%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Teikas vidusskola,59.65%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Norma""",51.75%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 21. vidusskola,50.30%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 60. vidusskola,68.84%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 63. vidusskola,53.29%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 74. vidusskola,54.35%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 80. vidusskola,59.14%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 89. vidusskola,54.96%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Herdera vidusskola,62.58%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Purvciema vidusskola,70.57%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Š. Dubnova Rīgas Ebreju vidusskola,71.29%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Biznesa un vadības privātvidusskola,67.33%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Klasika""",71.64%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Itas Kozakēvičas Poļu vidusskola,69.44%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 9. vakara (maiņu) vidusskola,30.61%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Centra krievu privātģimnāzija,68.00%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Klasiskā ģimnāzija,73.41%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Friča Brīvzemnieka pamatskola,35.46%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Pārdaugavas pamatskola,52.83%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 94. vidusskola,57.84%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Igauņu vidusskola,63.42%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 53. vidusskola,72.11%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 61. vidusskola,65.86%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 95. vidusskola,63.57%,MAT9
Rīgas pilsēta (Zemgales priekšp.),"Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",70.31%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Šampētera vidusskola,51.50%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 14. vakara (maiņu) vidusskola,33.78%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Angļu ģimnāzija,67.21%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Katoļu ģimnāzija,70.33%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Ziemeļvalstu ģimnāzija,54.51%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Zolitūdes ģimnāzija,70.47%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Mūzikas internātvidusskola,51.13%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 7. pamatskola,46.92%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 28. vidusskola,44.69%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 31. vidusskola,57.12%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Jāņa Poruka vidusskola,49.68%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Kultūru vidusskola,64.15%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Puškina licejs,69.62%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 10. vidusskola,66.26%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 13. vidusskola,61.85%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 29. vidusskola,47.36%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 37. vidusskola,46.73%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 46. vidusskola,48.36%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Rīnūžu vidusskola,60.05%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 18. vakara (maiņu) vidusskola,34.09%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas pilsētas 2. ģimnāzija,70.86%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 66. speciālā vidusskola,59.79%,MAT9
Rojas novads,Mērsraga vidusskola,39.29%,MAT9
Rojas novads,Rojas vidusskola,55.63%,MAT9
Ropažu novads,Zaķumuižas pamatskola,56.71%,MAT9
Ropažu novads,Ropažu vidusskola,42.04%,MAT9
Rucavas novads,Rucavas pamatskola,64.29%,MAT9
Rucavas novads,Sikšņu pamatskola,70.00%,MAT9
Rugāju novads,Eglaines pamatskola (Rugāju),59.00%,MAT9
Rugāju novads,Rugāju novada vidusskola,47.72%,MAT9
Rundāles novads,Pilsrundāles vidusskola,63.91%,MAT9
Rundāles novads,Saulaines Profesionālā vidusskola,33.00%,MAT9
Rūjienas novads,Jeru pamatskola,36.63%,MAT9
Saldus novads,Saldus ģimnāzija,60.71%,MAT9
Saldus novads,Saldus novada pašvaldības Jaunlutriņu pamatskola,49.73%,MAT9
Saldus novads,Saldus novada pašvaldības Kursīšu pamatskola,57.92%,MAT9
Saldus novads,Saldus novada pašvaldības Kurzemītes pamatskola,40.82%,MAT9
Saldus novads,Saldus novada pašvaldības Lutriņu pamatskola,52.90%,MAT9
Saldus novads,Saldus novada pašvaldības Pampāļu pamatskola,55.22%,MAT9
Saldus novads,Saldus novada pašvaldības Nīgrandes pamatskola,51.63%,MAT9
Saldus novads,Saldus novada pašvaldības Sātiņu pamatskola,56.92%,MAT9
Saldus novads,Saldus novada pašvaldības Striķu pamatskola,57.67%,MAT9
Saldus novads,Saldus novada pašvaldības Zirņu pamatskola,53.50%,MAT9
Saldus novads,Saldus novada pašvaldības Druvas vidusskola,57.17%,MAT9
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,47.25%,MAT9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,73.33%,MAT9
Saulkrastu novads,Saulkrastu vidusskola,65.33%,MAT9
Saulkrastu novads,Zvejniekciema vidusskola,67.59%,MAT9
Sējas novads,Murjāņu sporta ģimnāzija,52.17%,MAT9
Sējas novads,Sējas pamatskola,50.69%,MAT9
Siguldas novads,Siguldas 1. pamatskola,53.24%,MAT9
Siguldas novads,Siguldas 2. vidusskola,55.07%,MAT9
Siguldas novads,Siguldas novada vidusskola,28.00%,MAT9
Siguldas novads,Siguldas Valsts ģimnāzija,76.02%,MAT9
Siguldas novads,Allažu pamatskola,55.25%,MAT9
Siguldas novads,Mores pamatskola,52.00%,MAT9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,59.80%,MAT9
Skrundas novads,Nīkrāces pamatskola,54.00%,MAT9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,37.67%,MAT9
Skrundas novads,Skrundas vidusskola,62.12%,MAT9
Skrundas novads,Skrundas arodvidusskola,41.90%,MAT9
Skrundas novads,Rudbāržu internātpamatskola - rehabilitācijas centrs,43.50%,MAT9
Smiltenes novads,Smiltenes Centra vidusskola,56.45%,MAT9
Smiltenes novads,Smiltenes ģimnāzija,57.37%,MAT9
Smiltenes novads,Bilskas pamatskola,40.90%,MAT9
Smiltenes novads,Blomes pamatskola,59.25%,MAT9
Smiltenes novads,Grundzāles pamatskola,48.14%,MAT9
Smiltenes novads,Palsmanes pamatskola,67.47%,MAT9
Smiltenes novads,Variņu pamatskola,58.82%,MAT9
Stopiņu novads,Stopiņu pamatskola,50.17%,MAT9
Stopiņu novads,Ulbrokas vidusskola,49.14%,MAT9
Stopiņu novads,Upesleju internātpamatskola – rehabilitācijas centrs,46.69%,MAT9
Strenču novads,Strenču novada vidusskola,53.81%,MAT9
Talsu novads,Stendes pamatskola,52.00%,MAT9
Talsu novads,Sabiles vidusskola,38.06%,MAT9
Talsu novads,Talsu 2. vidusskola,54.55%,MAT9
Talsu novads,Valdemārpils vidusskola,61.07%,MAT9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,32.74%,MAT9
Talsu novads,Talsu Valsts ģimnāzija,54.29%,MAT9
Talsu novads,Laidzes pamatskola,47.22%,MAT9
Talsu novads,Laucienes pamatskolas filiāle,55.00%,MAT9
Talsu novads,Pastendes pamatskola,50.29%,MAT9
Talsu novads,Pūņu pamatskola,61.64%,MAT9
Talsu novads,Pastendes pamatskolas filiāle,46.50%,MAT9
Talsu novads,Virbu pamatskola,58.80%,MAT9
Talsu novads,Vandzenes vidusskola,40.93%,MAT9
Tērvetes novads,Bukaišu pamatskola,63.36%,MAT9
Tērvetes novads,Tērvetes pamatskola,47.00%,MAT9
Tērvetes novads,Annas Brigaderes pamatskola,40.09%,MAT9
Tērvetes novads,Augstkalnes vidusskola,53.19%,MAT9
Tukuma novads,Tukuma 2. pamatskola,56.09%,MAT9
Tukuma novads,Tukuma E. Birznieka-Upīša 1. pamatskola,40.85%,MAT9
Tukuma novads,Tukuma 3. pamatskola,62.77%,MAT9
Tukuma novads,Tukuma 2. vidusskola,48.23%,MAT9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,26.31%,MAT9
Tukuma novads,Tukuma Raiņa ģimnāzija,65.18%,MAT9
Tukuma novads,Praviņu pamatskola,39.00%,MAT9
Tukuma novads,Pūres pamatskola,50.57%,MAT9
Tukuma novads,Džūkstes pamatskola,59.05%,MAT9
Tukuma novads,Irlavas vidusskola,43.27%,MAT9
Tukuma novads,Tumes vidusskola,46.00%,MAT9
Tukuma novads,Zemgales vidusskola,56.73%,MAT9
Vaiņodes novads,Vaiņodes vidusskola,42.11%,MAT9
Vaiņodes novads,Vaiņodes internātpamatskola,33.00%,MAT9
Valkas novads,Valkas pamatskola,52.54%,MAT9
Valkas novads,Valkas ģimnāzija,59.23%,MAT9
Valkas novads,Ērģemes pamatskola,40.00%,MAT9
Valkas novads,Kārķu pamatskola,54.00%,MAT9
Valkas novads,Ozolu pamatskola,39.00%,MAT9
Valkas novads,Vijciema pamatskola,55.20%,MAT9
Valmieras novads,Jaunburtnieku pamatskola,45.40%,MAT9
Valmieras novads,Jura Neikena Dikļu pamatskola,52.61%,MAT9
Valmieras novads,Kocēnu pamatskola,52.09%,MAT9
Valmieras pilsēta,Valmieras 5. vidusskola,53.35%,MAT9
Valmieras pilsēta,Valmieras 2. vidusskola,57.94%,MAT9
Valmieras pilsēta,Valmieras 2.vidusskolas filiāle,38.79%,MAT9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,56.16%,MAT9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,60.56%,MAT9
Valmieras pilsēta,Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs,56.25%,MAT9
Varakļānu novads,Varakļānu vidusskola,40.46%,MAT9
Varakļānu novads,Murmastienes pamatskola,43.00%,MAT9
Varakļānu novads,Varakļānu novada pašvaldības Stirnienes pamatskola,52.29%,MAT9
Vārkavas novads,Vanagu pamatskola,61.43%,MAT9
Vārkavas novads,Vārkavas pamatskola,50.60%,MAT9
Vārkavas novads,Vārkavas vidusskola,53.76%,MAT9
Vecpiebalgas novads,Inešu pamatskola,56.00%,MAT9
Vecpiebalgas novads,Taurenes pamatskola,57.13%,MAT9
Vecpiebalgas novads,Dzērbenes vidusskola,52.50%,MAT9
Vecpiebalgas novads,Vecpiebalgas vidusskola,48.52%,MAT9
Vecumnieku novads,Vecumnieku novada Domes Bārbeles pamatskola,60.50%,MAT9
Vecumnieku novads,Stelpes pamatskola,63.22%,MAT9
Vecumnieku novads,Misas vidusskola,51.92%,MAT9
Vecumnieku novads,Skaistkalnes vidusskola,47.64%,MAT9
Vecumnieku novads,Vecumnieku novada Domes Valles vidusskola,57.85%,MAT9
Vecumnieku novads,Vecumnieku vidusskola,48.56%,MAT9
Ventspils novads,Piltenes vidusskola,64.13%,MAT9
Ventspils novads,Ances pamatskola,58.70%,MAT9
Ventspils novads,Jūrkalnes pamatskola,43.50%,MAT9
Ventspils novads,Popes pamatskola,51.45%,MAT9
Ventspils novads,Puzes pamatskola,41.29%,MAT9
Ventspils novads,Tārgales pamatskola,68.43%,MAT9
Ventspils novads,Užavas pamatskola,38.83%,MAT9
Ventspils novads,Zlēku pamatskola,50.29%,MAT9
Ventspils novads,Zūru pamatskola,61.61%,MAT9
Ventspils novads,Ugāles vidusskola,45.44%,MAT9
Ventspils pilsēta,Ventspils 1. pamatskola,45.88%,MAT9
Ventspils pilsēta,Ventspils 2. pamatskola,51.66%,MAT9
Ventspils pilsēta,Ventspils 4. vidusskola,62.94%,MAT9
Ventspils pilsēta,Ventspils 5. vidusskola,49.75%,MAT9
Ventspils pilsēta,Ventspils 2. vidusskola,58.64%,MAT9
Ventspils pilsēta,Ventspils 3. vidusskola,45.40%,MAT9
Ventspils pilsēta,Ventspils 6. vidusskola,43.46%,MAT9
Ventspils pilsēta,Ventspils vakara vidusskola,21.44%,MAT9
Ventspils pilsēta,Ventspils 1. ģimnāzija,70.34%,MAT9
Viesītes novads,Viesītes vidusskola,68.32%,MAT9
Viesītes novads,Rites pamatskola,46.75%,MAT9
Viļakas novads,Upītes pamatskola,62.33%,MAT9
Viļakas novads,Viduču pamatskola,58.00%,MAT9
Viļakas novads,Kupravas pamatskola,69.00%,MAT9
Viļakas novads,Žīguru pamatskola,59.25%,MAT9
Viļakas novads,Rekavas vidusskola,67.33%,MAT9
Viļānu novads,Viļānu vidusskola,57.91%,MAT9
Viļānu novads,Dekšāru pamatskola,51.45%,MAT9
Zilupes novads,Zilupes vidusskola,54.77%,MAT9
Zilupes novads,Zilupes arodvidusskola,73.67%,MAT9
