Novads,Skola,Kopvērtējums,Priekšmets
Liepājas pilsēta,Draudzīgā aicinājuma Liepājas pilsētas 5. vidusskola,57.10%,MAT9
Liepājas pilsēta,J. Čakstes Liepājas pilsētas 10. vidusskola,50.83%,MAT9
Liepājas pilsēta,Liepājas 15. vidusskola,38.53%,MAT9
Liepājas pilsēta,Liepājas Raiņa 6. vidusskola,47.74%,MAT9
Liepājas pilsēta,Liepājas 7. vidusskola,67.29%,MAT9
Liepājas pilsēta,Liepājas A. Puškina 2. vidusskola,70.18%,MAT9
Liepājas pilsēta,Liepājas pilsētas 12. vidusskola,60.85%,MAT9
Liepājas pilsēta,Liepājas 8. vidusskola,61.27%,MAT9
Liepājas pilsēta,Liepājas Valsts 1. ģimnāzija,61.40%,MAT9
Liepājas pilsēta,"Profesionālās izglītības kompetences centrs ""Liepājas Valsts tehnikums""",36.13%,MAT9
Liepājas pilsēta,Liepājas internātpamatskola,31.67%,MAT9
Limbažu novads,Baumaņu Kārļa Viļķenes pamatskola,70.67%,MAT9
Limbažu novads,Lādezera pamatskola,52.80%,MAT9
Limbažu novads,Pāles pamatskola,45.00%,MAT9
Limbažu novads,Umurgas pamatskola,50.96%,MAT9
Limbažu novads,Vidrižu pamatskola,48.17%,MAT9
Limbažu novads,Limbažu 3. vidusskola,56.47%,MAT9
Limbažu novads,Limbažu 3. vidusskolas struktūrvienība,21.33%,MAT9
Limbažu novads,Limbažu novada ģimnāzija,55.31%,MAT9
Līgatnes novads,Līgatnes novada vidusskola,64.86%,MAT9
Līvānu novads,Jaunsilavas pamatskola,70.00%,MAT9
Līvānu novads,Jersikas pamatskola,60.13%,MAT9
Līvānu novads,Rožupes pamatskola,62.00%,MAT9
Līvānu novads,Sutru pamatskola,56.53%,MAT9
Līvānu novads,Līvānu 1. vidusskola,59.04%,MAT9
Līvānu novads,Rudzātu vidusskola,69.82%,MAT9
Līvānu novads,Līvānu 2. vidusskola,44.31%,MAT9
Līvānu novads,Līvānu novada Vakara (maiņu) vidusskola,38.93%,MAT9
Lubānas novads,Meirānu Kalpaka pamatskola,40.44%,MAT9
Lubānas novads,Lubānas vidusskola,53.11%,MAT9
Ludzas novads,Pildas pamatskola,53.90%,MAT9
Ludzas novads,Ludzas 2. vidusskola,64.32%,MAT9
Ludzas novads,Istras vidusskola,50.67%,MAT9
Ludzas novads,Ludzas novada vakara vidusskola,29.67%,MAT9
Ludzas novads,Ludzas pilsētas ģimnāzija,54.74%,MAT9
Madonas novads,Barkavas pamatskola,65.62%,MAT9
Madonas novads,Bērzaunes pamatskola,33.56%,MAT9
Madonas novads,Degumnieku pamatskola,27.00%,MAT9
Madonas novads,Dzelzavas pamatskola,57.78%,MAT9
Madonas novads,Kalsnavas pamatskola,35.28%,MAT9
Madonas novads,Kristiāna Dāvida pamatskola,46.00%,MAT9
Madonas novads,Kusas pamatskola,54.52%,MAT9
Madonas novads,Lazdonas pamatskola,42.40%,MAT9
Madonas novads,Liezēres pamatskola,49.11%,MAT9
Madonas novads,Mārcienas pamatskola,40.67%,MAT9
Madonas novads,Mētrienas pamatskola,73.33%,MAT9
Madonas novads,Praulienas pamatskola,60.74%,MAT9
Madonas novads,Sarkaņu pamatskola,55.33%,MAT9
Madonas novads,Vestienas pamatskola,54.83%,MAT9
Madonas novads,Madonas pilsētas 1. vidusskola,55.53%,MAT9
Madonas novads,Madonas pilsētas 2. vidusskola,36.40%,MAT9
Madonas novads,Andreja Eglīša Ļaudonas vidusskola,54.79%,MAT9
Madonas novads,Madonas Vakara un neklātienes vidusskola,12.13%,MAT9
Madonas novads,Madonas Valsts ģimnāzija,76.44%,MAT9
Mazsalacas novads,Mazsalacas vidusskola,59.75%,MAT9
Mālpils novads,Mālpils novada vidusskola,56.42%,MAT9
Mālpils novads,Mālpils internātpamatskola,38.67%,MAT9
Mārupes novads,Mārupes pamatskola,34.67%,MAT9
Mārupes novads,Mārupes vidusskola,59.91%,MAT9
Naukšēnu novads,Naukšēnu novada vidusskola,55.94%,MAT9
Naukšēnu novads,"Sociālās korekcijas izglītības iestāde ""Naukšēni""",50.86%,MAT9
Neretas novads,Mazzalves pamatskola,47.43%,MAT9
Neretas novads,Sproģu pamatskola,53.78%,MAT9
Neretas novads,Neretas Jāņa Jaunsudrabiņa vidusskola,55.92%,MAT9
Nīcas novads,Rudes pamatskola,74.44%,MAT9
Nīcas novads,Nīcas vidusskola,47.09%,MAT9
Ogres novads,Ķeipenes pamatskola,50.29%,MAT9
Ogres novads,Ogresgala pamatskola,44.80%,MAT9
Ogres novads,Taurupes pamatskola,40.44%,MAT9
Ogres novads,Ogres 1. vidusskola,60.46%,MAT9
Ogres novads,Madlienas vidusskola,51.85%,MAT9
Ogres novads,Mazozolu filiāle,40.67%,MAT9
Ogres novads,Meņģeles filiāle,44.33%,MAT9
Ogres novads,Suntažu vidusskola,51.13%,MAT9
Ogres novads,OGRES 1.VIDUSSKOLAS VAKARA UN NEKLĀTIENES NODAĻA,41.93%,MAT9
Ogres novads,Ogres Valsts ģimnāzija,67.40%,MAT9
Ogres novads,Suntažu internātpamatskola - rehabilitācijas centrs,44.27%,MAT9
Olaines novads,Olaines 2. vidusskola,50.25%,MAT9
Ozolnieku novads,Garozas pamatskola,47.83%,MAT9
Ozolnieku novads,Salgales pamatskola,59.56%,MAT9
Ozolnieku novads,Teteles pamatskola,66.15%,MAT9
Ozolnieku novads,Ozolnieku vidusskola,54.60%,MAT9
Pārgaujas novads,Straupes pamatskola,75.33%,MAT9
Pārgaujas novads,Stalbes vidusskola,36.82%,MAT9
Pāvilostas novads,Vērgales pamatskola,64.00%,MAT9
Pāvilostas novads,Pāvilostas vidusskola,60.33%,MAT9
Pļaviņu novads,Pļaviņu novada ģimnāzija,58.55%,MAT9
Preiļu novads,Preiļu 1. pamatskola,53.37%,MAT9
Preiļu novads,Pelēču pamatskola,54.42%,MAT9
Preiļu novads,Priekuļu pamatskola,65.11%,MAT9
Preiļu novads,Salas pamatskola,58.44%,MAT9
Preiļu novads,Preiļu novada Vakara (maiņu) un neklātienes vidusskola,45.90%,MAT9
Priekules novads,Gramzdas pamatskola,38.40%,MAT9
Priekules novads,Kalētu pamatskola,56.93%,MAT9
Priekules novads,Krotes Kronvalda Ata pamatskola,47.83%,MAT9
Priekules novads,Virgas pamatskola,37.14%,MAT9
Priekules novads,Priekules vidusskola,39.87%,MAT9
Priekuļu novads,Liepas pamatskola,39.87%,MAT9
Priekuļu novads,Mārsnēnu pamatskola,68.19%,MAT9
Priekuļu novads,Priekuļu vidusskola,61.07%,MAT9
Raunas novads,"Biedrības ""Tautskola 99 Baltie zirgi"" pamatskola",90.67%,MAT9
Raunas novads,Drustu pamatskola,57.78%,MAT9
Raunas novads,Raunas vidusskola,56.86%,MAT9
Rēzeknes novads,Rikavas pamatskola,52.33%,MAT9
Rēzeknes novads,Bērzgales pamatskola,61.67%,MAT9
Rēzeknes novads,Feimaņu pamatskola,54.37%,MAT9
Rēzeknes novads,Gaigalavas pamatskola,39.47%,MAT9
Rēzeknes novads,Jaunstrūžānu pamatskola,21.33%,MAT9
Rēzeknes novads,Kalnezeru Katoļu pamatskola,63.26%,MAT9
Rēzeknes novads,Rēznas pamatskola,39.50%,MAT9
Rēzeknes novads,Verēmu pamatskola,47.78%,MAT9
Rēzeknes novads,Audriņu pamatskola,74.22%,MAT9
Rēzeknes novads,Zarečnajas pamatskola,63.56%,MAT9
Rēzeknes novads,Sakstagala Jāņa Klīdzēja pamatskola,50.76%,MAT9
Rēzeknes novads,Dricānu vidusskola,54.39%,MAT9
Rēzeknes novads,Lūcijas Rancānes Makašānu Amatu vidusskola,40.19%,MAT9
Rēzeknes novads,Maltas 1. vidusskola,61.69%,MAT9
Rēzeknes novads,Nautrēnu vidusskola,57.69%,MAT9
Rēzeknes novads,Liepu pamatskola,61.78%,MAT9
Rēzeknes novads,Tiskādu vidusskola,53.80%,MAT9
Rēzeknes novads,Kaunatas vidusskola,48.07%,MAT9
Rēzeknes novads,Kruķu pamatskola,68.67%,MAT9
Rēzeknes novads,Maltas 2. vidusskola,64.93%,MAT9
Rēzeknes pilsēta,Rēzeknes 1. vidusskola,70.03%,MAT9
Rēzeknes pilsēta,Rēzeknes 5. vidusskola,55.33%,MAT9
Rēzeknes pilsēta,Rēzeknes Katoļu vidusskola,54.43%,MAT9
Rēzeknes pilsēta,Rēzeknes 2. vidusskola,62.49%,MAT9
Rēzeknes pilsēta,Rēzeknes 4. vidusskola,52.78%,MAT9
Rēzeknes pilsēta,Rēzeknes 6. vidusskola,54.98%,MAT9
Rēzeknes pilsēta,Rēzeknes 3. vidusskola,72.20%,MAT9
Rēzeknes pilsēta,Rēzeknes vakara vidusskola,36.89%,MAT9
Rēzeknes pilsēta,Rēzeknes valsts poļu ģimnāzija,48.83%,MAT9
Rēzeknes pilsēta,Rēzeknes logopēdiskā internātpamatskola,36.33%,MAT9
Riebiņu novads,Galēnu pamatskola,63.43%,MAT9
Riebiņu novads,Rušonas pamatskola,42.37%,MAT9
Riebiņu novads,Sīļukalna pamatskola,54.13%,MAT9
Riebiņu novads,Silajāņu pamatskola,47.73%,MAT9
Riebiņu novads,Riebiņu vidusskola,46.30%,MAT9
Rīgas pilsēta (Centra raj.),"Pamatskola ""Rīdze""",67.53%,MAT9
Rīgas pilsēta (Centra raj.),O.Kalpaka Rīgas Tautas daiļamatu pamatskola,62.17%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra daiļamatniecības pamatskola,59.49%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 24. pamatskola,24.53%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra humanitārā vidusskola,69.13%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Natālijas Draudziņas vidusskola ,49.08%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 22. vidusskola,67.15%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 40. vidusskola,76.10%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Raiņa 8. vakara (maiņu) vidusskola,19.69%,MAT9
Rīgas pilsēta (Centra raj.),Privātā Rīgas Tehnolingvistiskā ģimnāzija,64.31%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 1. ģimnāzija,94.42%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 3. ģimnāzija,73.46%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valdorfskola,56.71%,MAT9
Rīgas pilsēta (Kurzemes raj.),Iļģuciema vidusskola,52.43%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātā vidusskola ""Patnis""",56.30%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 19. vidusskola,41.25%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 41. vidusskola,30.10%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 69. vidusskola,68.22%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Imantas vidusskola,54.64%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātskola ""Latreia""",72.44%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 33. vidusskola,52.65%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 34. vidusskola,80.69%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 54. vidusskola,41.29%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 68. vidusskola,66.55%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 96. vidusskola,61.05%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Daugavgrīvas vidusskola,55.62%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 71. vidusskola,63.45%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Anniņmuižas vidusskola,53.59%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Ostvalda vidusskola,66.22%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valsts vācu ģimnāzija,69.28%,MAT9
Rīgas pilsēta (Kurzemes raj.),Emīla Dārziņa mūzikas vidusskola,64.63%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Doma kora skola,66.67%,MAT9
Rīgas pilsēta (Latgales priekšp.),Andreja Pumpura Rīgas 11. pamatskola,44.95%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Avotu pamatskola,39.22%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Pļavnieku pamatskola,29.33%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Privātā pamatskola ""Maksima""",71.11%,MAT9
Rīgas pilsēta (Latgales priekšp.),Jankas Kupalas Rīgas Baltkrievu pamatskola,61.19%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 25. vidusskola,61.52%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 6. vidusskola,60.92%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 93. vidusskola,51.61%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Kristīgā vidusskola,50.28%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lietuviešu vidusskola,73.82%,MAT9
Rīgas pilsēta (Latgales priekšp.),Habad Ebreju privātā vidusskola,75.20%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",70.00%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Privātā vidusskola ""INNOVA""",65.45%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 32. vidusskola,59.52%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 51. vidusskola,76.76%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 65. vidusskola,64.32%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 72. vidusskola,65.24%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 75. vidusskola,56.33%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 86. vidusskola,23.85%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 88. vidusskola,63.19%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Sergeja Žoltoka vidusskola,49.08%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Ķengaraga vidusskola,59.57%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 1. vidusskola,13.87%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 15. vidusskola,50.67%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 92. vidusskola,49.26%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Krievu vidusskola,30.72%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Ukraiņu vidusskola,60.07%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Tālmācības vidusskola,34.22%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Tālmācības vidusskola ""Rīgas Komercskola""",25.67%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas vakara ģimnāzija,38.48%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas pilsētas Pļavnieku ģimnāzija,49.38%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lastādijas internātpamatskola,28.30%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Mežciema pamatskola,59.76%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Ezerkrastu pamatskola,29.57%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 45. vidusskola,41.19%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 49. vidusskola,77.53%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 64. vidusskola,74.23%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 84. vidusskola,64.05%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 85. vidusskola,50.04%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Hanzas vidusskola,60.21%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Juglas vidusskola,69.62%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Teikas vidusskola,79.65%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 60. vidusskola,59.34%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 63. vidusskola,53.90%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 74. vidusskola,49.16%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Herdera vidusskola,65.27%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Purvciema vidusskola,68.73%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Š. Dubnova Rīgas Ebreju vidusskola,56.47%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Biznesa un vadības privātvidusskola,56.00%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Klasika""",78.46%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 21. vidusskola,64.04%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 80. vidusskola,46.04%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 89. vidusskola,50.55%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Itas Kozakēvičas Poļu vidusskola,58.82%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 9. vakara (maiņu) vidusskola,28.43%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Franču licejs,74.47%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Klasiskā ģimnāzija,68.41%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Friča Brīvzemnieka pamatskola,37.05%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Igauņu pamatskola,62.10%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Pārdaugavas pamatskola,60.13%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 47. vidusskola,41.84%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 94. vidusskola,59.91%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 53. vidusskola,46.63%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 61. vidusskola,41.23%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 95. vidusskola,58.91%,MAT9
Rīgas pilsēta (Zemgales priekšp.),"Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",77.09%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 14. vakara (maiņu) vidusskola,23.67%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Angļu ģimnāzija,56.63%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Katoļu ģimnāzija,49.33%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Ziemeļvalstu ģimnāzija,55.03%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Zolitūdes ģimnāzija,66.48%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Āgenskalna Valsts ģimnāzija,75.30%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Mūzikas internātvidusskola,43.90%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 7. pamatskola,55.67%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 28. vidusskola,29.33%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 31. vidusskola,59.35%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Jāņa Poruka vidusskola,44.80%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Kultūru vidusskola,61.04%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Puškina licejs,64.27%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 10. vidusskola,73.79%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 29. vidusskola,56.42%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 46. vidusskola,58.59%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Rīnūžu vidusskola,58.78%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 13. vidusskola,66.81%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 37. vidusskola,60.19%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 18. vakara (maiņu) vidusskola,16.67%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Valsts 2. ģimnāzija,76.98%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 66. speciālā vidusskola,45.11%,MAT9
Rojas novads,Mērsraga vidusskola,49.22%,MAT9
Rojas novads,Rojas vidusskola,48.07%,MAT9
Ropažu novads,Zaķumuižas pamatskola,58.40%,MAT9
Ropažu novads,Ropažu vidusskola,43.15%,MAT9
Rucavas novads,Rucavas pamatskola,62.67%,MAT9
Rucavas novads,Sikšņu pamatskola (Rucavas novads),38.33%,MAT9
Rugāju novads,Rugāju novada Eglaines pamatskola,58.81%,MAT9
Rugāju novads,Rugāju novada vidusskola,48.89%,MAT9
Rundāles novads,Pilsrundāles vidusskola,60.27%,MAT9
Rūjienas novads,Jeru pamatskola,64.00%,MAT9
Rūjienas novads,Rūjienas vidusskola,62.81%,MAT9
Salacgrīvas novads,Krišjāņa Valdemāra Ainažu pamatskola,77.56%,MAT9
Salacgrīvas novads,Salacgrīvas vidusskola,65.74%,MAT9
Salacgrīvas novads,Liepupes vidusskola,62.81%,MAT9
Salas novads,Biržu pamatskola,61.14%,MAT9
Salas novads,Salas vidusskola,62.25%,MAT9
Salas novads,Biržu internātpamatskola,36.56%,MAT9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",51.55%,MAT9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",40.33%,MAT9
Saldus novads,Saldus pamatskola,46.29%,MAT9
Saldus novads,Saldus novada pašvaldības Jaunlutriņu pamatskola,54.67%,MAT9
Saldus novads,Saldus novada pašvaldības Kursīšu pamatskola,40.57%,MAT9
Saldus novads,Saldus novada pašvaldības Lutriņu pamatskola,41.19%,MAT9
Saldus novads,Saldus novada pašvaldības Nīgrandes pamatskola,38.38%,MAT9
Saldus novads,Saldus novada pašvaldības Pampāļu pamatskola,54.48%,MAT9
Saldus novads,Saldus novada pašvaldības Rubas pamatskola,40.76%,MAT9
Saldus novads,Saldus novada pašvaldības Striķu pamatskola,60.27%,MAT9
Saldus novads,Saldus novada pašvaldības Zirņu pamatskola,50.67%,MAT9
Saldus novads,Saldus 2. vidusskola,66.53%,MAT9
Saldus novads,Saldus 1.vidusskola,64.46%,MAT9
Saldus novads,Saldus novada pašvaldības Druvas vidusskola,64.78%,MAT9
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,45.56%,MAT9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,65.00%,MAT9
Saldus novads,Saldus Vakara vidusskola,37.67%,MAT9
Saulkrastu novads,Saulkrastu vidusskola,61.72%,MAT9
Saulkrastu novads,Zvejniekciema vidusskola,70.31%,MAT9
Sējas novads,Sējas pamatskola,66.22%,MAT9
Sējas novads,Murjāņu sporta ģimnāzija,62.67%,MAT9
Siguldas novads,Siguldas 1. pamatskola,56.75%,MAT9
Siguldas novads,Allažu pamatskola,61.73%,MAT9
Siguldas novads,Mores pamatskola,38.22%,MAT9
Siguldas novads,Siguldas pilsētas vidusskola,49.87%,MAT9
Siguldas novads,Siguldas Valsts ģimnāzija,74.04%,MAT9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,65.73%,MAT9
Skrundas novads,Nīkrāces pamatskola,62.86%,MAT9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,64.76%,MAT9
Skrundas novads,Skrundas vidusskola,51.67%,MAT9
Skrundas novads,Skrundas Profesionālā vidusskola,27.24%,MAT9
Smiltenes novads,Bilskas pamatskola,58.18%,MAT9
Smiltenes novads,Blomes pamatskola,50.67%,MAT9
Smiltenes novads,Grundzāles pamatskola,57.51%,MAT9
Smiltenes novads,Palsmanes pamatskola,36.97%,MAT9
Smiltenes novads,Variņu pamatskola,41.11%,MAT9
Smiltenes novads,Smiltenes Centra vidusskola,43.90%,MAT9
Smiltenes novads,Smiltenes ģimnāzija,50.30%,MAT9
Stopiņu novads,Stopiņu pamatskola,57.33%,MAT9
Stopiņu novads,Ulbrokas vidusskola,53.03%,MAT9
Stopiņu novads,Upesleju internātpamatskola – rehabilitācijas centrs,32.00%,MAT9
Talsu novads,Stendes pamatskola,49.33%,MAT9
Talsu novads,Talsu pamatskola,76.71%,MAT9
Talsu novads,"filiāle ""Laidzes pamatskola""",43.33%,MAT9
Talsu novads,Laucienes pamatskola,73.78%,MAT9
Talsu novads,Laucienes pamatskolas filiāle,57.14%,MAT9
Talsu novads,Pastendes pamatskola,54.81%,MAT9
Talsu novads,Pūņu pamatskola,75.50%,MAT9
Talsu novads,Virbu pamatskola,69.00%,MAT9
Talsu novads,Vandzenes pamatskola,39.38%,MAT9
Talsu novads,Sabiles vidusskola,43.40%,MAT9
Talsu novads,Talsu 2. vidusskola,50.81%,MAT9
Talsu novads,Talsu Kristīgā vidusskola,66.26%,MAT9
Talsu novads,Valdemārpils vidusskola,50.12%,MAT9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,25.39%,MAT9
Talsu novads,Talsu Valsts ģimnāzija,67.13%,MAT9
Talsu novads,Laidzes Profesionālā vidusskola,31.05%,MAT9
Tērvetes novads,Annas Brigaderes pamatskola,34.53%,MAT9
Tērvetes novads,Bukaišu pamatskola,52.40%,MAT9
Tērvetes novads,Augstkalnes vidusskola,61.71%,MAT9
Tukuma novads,Tukuma 2. pamatskola,69.69%,MAT9
Tukuma novads,Tukuma E. Birznieka-Upīša 1. pamatskola,52.00%,MAT9
Tukuma novads,Džūkstes pamatskola,78.40%,MAT9
Tukuma novads,Pūres pamatskola,57.33%,MAT9
Tukuma novads,Dzīvā skola,28.67%,MAT9
Tukuma novads,Tukuma 3. pamatskola,60.97%,MAT9
Tukuma novads,Tukuma 2. vidusskola,42.45%,MAT9
Tukuma novads,Tumes vidusskola,48.00%,MAT9
Tukuma novads,Zemgales vidusskola (Tukuma novads),62.20%,MAT9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,22.95%,MAT9
Tukuma novads,Tukuma Raiņa ģimnāzija,61.73%,MAT9
Vaiņodes novads,Vaiņodes vidusskola,49.28%,MAT9
Vaiņodes novads,Vaiņodes internātpamatskola,43.33%,MAT9
Valkas novads,Valkas pamatskola,50.15%,MAT9
Valkas novads,Ērģemes pamatskola,52.19%,MAT9
Valkas novads,Kārķu pamatskola,33.33%,MAT9
Valkas novads,Ozolu pamatskola,37.00%,MAT9
Valkas novads,Vijciema pamatskola,45.19%,MAT9
Valkas novads,Valkas ģimnāzija,74.25%,MAT9
Valmieras novads,Jura Neikena Dikļu pamatskola,28.00%,MAT9
Valmieras novads,Kocēnu pamatskola,56.16%,MAT9
Valmieras novads,Rubenes pamatskola,49.82%,MAT9
Valmieras pilsēta,Valmieras 5. vidusskola,57.15%,MAT9
Valmieras pilsēta,Valmieras Viestura vidusskola,58.64%,MAT9
Valmieras pilsēta,Valmieras 2. vidusskola,65.54%,MAT9
Valmieras pilsēta,Valmieras 2.vidusskolas filiāle,28.38%,MAT9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,62.46%,MAT9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,62.00%,MAT9
