Novads,Skola,Kopvērtējums,Priekšmets
Jūrmalas pilsēta,Jūrmalas Alternatīvā skola,77.42%,LAT9
Jūrmalas pilsēta,Slokas pamatskola,65.49%,LAT9
Jūrmalas pilsēta,Vaivaru pamatskola,72.40%,LAT9
Jūrmalas pilsēta,Ķemeru vidusskola,56.00%,LAT9
Jūrmalas pilsēta,Pumpuru vidusskola,64.43%,LAT9
Jūrmalas pilsēta,Majoru vidusskola,65.89%,LAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Lielupes vidusskola,58.93%,LAT9
Jūrmalas pilsēta,Jūrmalas vakara vidusskola,47.82%,LAT9
Jūrmalas pilsēta,Murjāņu sporta ģimnāzija Jūrmalas filiāle,54.13%,LAT9
Jūrmalas pilsēta,Jūrmalas Valsts ģimnāzija,69.17%,LAT9
Kandavas novads,Cēres pamatskola,72.34%,LAT9
Kandavas novads,Kandavas novada Zantes pamatskola,57.45%,LAT9
Kandavas novads,Vānes pamatskola,62.95%,LAT9
Kandavas novads,Zemītes pamatskola,63.64%,LAT9
Kandavas novads,Kandavas Kārļa Mīlenbaha vidusskola,63.88%,LAT9
Kandavas novads,Kandavas internātvidusskola,62.68%,LAT9
Kārsavas novads,Mērdzenes pamatskola,62.53%,LAT9
Kārsavas novads,Salnavas pamatskola,57.05%,LAT9
Kārsavas novads,Kārsavas vidusskola,74.58%,LAT9
Kokneses novads,Bebru pamatskola,64.09%,LAT9
Kokneses novads,Pērses pamatskola,58.00%,LAT9
Kokneses novads,Ilmāra Gaiša Kokneses vidusskola,68.67%,LAT9
Kokneses novads,Bebru internātvidusskola,55.66%,LAT9
Krāslavas novads,Krāslavas pamatskola,62.24%,LAT9
Krāslavas novads,Aulejas pamatskola,70.00%,LAT9
Krāslavas novads,Izvaltas pamatskola,62.36%,LAT9
Krāslavas novads,Robežnieku pamatskola,55.98%,LAT9
Krāslavas novads,Krāslavas Valsts ģimnāzija,68.00%,LAT9
Krimuldas novads,Garlība Merķeļa Lēdurgas pamatskola,66.86%,LAT9
Krimuldas novads,Turaidas pamatskola,52.79%,LAT9
Krimuldas novads,Krimuldas vidusskola,72.06%,LAT9
Krustpils novads,Krustpils pamatskola,68.97%,LAT9
Krustpils novads,Liepenes pamatskola,69.09%,LAT9
Krustpils novads,Sūnu pamatskola,58.18%,LAT9
Krustpils novads,Mežāres pamatskola,48.18%,LAT9
Krustpils novads,Vīpes pamatskola,52.12%,LAT9
Krustpils novads,Brāļu Skrindu Atašienes vidusskola,85.45%,LAT9
Kuldīgas novads,Kuldīgas pamatskola,60.39%,LAT9
Kuldīgas novads,Ēdoles pamatskola,64.17%,LAT9
Kuldīgas novads,Laidu pamatskola,65.19%,LAT9
Kuldīgas novads,Turlavas pamatskola,60.45%,LAT9
Kuldīgas novads,Vārmes pamatskola,63.11%,LAT9
Kuldīgas novads,Vilgāles pamatskola,51.14%,LAT9
Kuldīgas novads,Z.A. Meierovica Kabiles pamatskola,55.88%,LAT9
Kuldīgas novads,Kuldīgas 2. vidusskola,52.83%,LAT9
Kuldīgas novads,Kuldīgas Centra vidusskola,64.21%,LAT9
Kuldīgas novads,Kuldīgas Mākslas un humanitāro zinību vidusskola,64.98%,LAT9
Kuldīgas novads,V. Plūdoņa Kuldīgas ģimnāzija,71.47%,LAT9
Ķeguma novads,Birzgales pamatskola,60.13%,LAT9
Ķeguma novads,Ķeguma komercnovirziena vidusskola,70.10%,LAT9
Ķekavas novads,"Privātā pamatskola ""Gaismas tilts 97""",80.52%,LAT9
Ķekavas novads,Baložu vidusskola,66.17%,LAT9
Lielvārdes novads,Lēdmanes pamatskola,74.09%,LAT9
Lielvārdes novads,Lielvārdes pamatskola,67.91%,LAT9
Lielvārdes novads,Edgara Kauliņa Lielvārdes vidusskola,66.36%,LAT9
Lielvārdes novads,Jumpravas vidusskola,56.15%,LAT9
Liepājas pilsēta,Liepājas Katoļu pamatskola,63.38%,LAT9
Liepājas pilsēta,Draudzīgā aicinājuma Liepājas pilsētas 5. vidusskola,65.97%,LAT9
Liepājas pilsēta,J. Čakstes Liepājas pilsētas 10. vidusskola,68.98%,LAT9
Liepājas pilsēta,Liepājas 15. vidusskola,58.23%,LAT9
Liepājas pilsēta,Liepājas Raiņa 6. vidusskola,66.63%,LAT9
Liepājas pilsēta,Liepājas 8. vidusskola,58.00%,LAT9
Liepājas pilsēta,Liepājas vakara (maiņu) vidusskola,54.32%,LAT9
Liepājas pilsēta,Liepājas Valsts 1. ģimnāzija,75.80%,LAT9
Liepājas pilsēta,"Profesionālās izglītības kompetences centrs ""Liepājas Valsts tehnikums""",46.68%,LAT9
Liepājas pilsēta,Liepājas internātpamatskola,54.55%,LAT9
Limbažu novads,Baumaņu Kārļa Viļķenes pamatskola,61.64%,LAT9
Limbažu novads,Lādezera pamatskola,65.84%,LAT9
Limbažu novads,Pāles pamatskola,59.43%,LAT9
Limbažu novads,Umurgas pamatskola,70.80%,LAT9
Limbažu novads,Vidrižu pamatskola,60.08%,LAT9
Limbažu novads,Limbažu 3. vidusskola,64.39%,LAT9
Limbažu novads,Limbažu Jauniešu un pieaugušo vakara (maiņu) vidusskola,51.82%,LAT9
Limbažu novads,Limbažu novada ģimnāzija,69.66%,LAT9
Limbažu novads,Limbažu Profesionālā vidusskola,50.61%,LAT9
Līgatnes novads,Līgatnes novada vidusskola,66.50%,LAT9
Līvānu novads,Jaunsilavas pamatskola,66.57%,LAT9
Līvānu novads,Jersikas pamatskola,55.05%,LAT9
Līvānu novads,Rožupes pamatskola,58.64%,LAT9
Līvānu novads,Sutru pamatskola,72.88%,LAT9
Līvānu novads,Līvānu 1. vidusskola,71.40%,LAT9
Līvānu novads,Rudzātu vidusskola,76.59%,LAT9
Līvānu novads,Līvānu novada Vakara (maiņu) vidusskola,47.27%,LAT9
Lubānas novads,Meirānu Kalpaka pamatskola,61.70%,LAT9
Lubānas novads,Lubānas vidusskola,62.04%,LAT9
Ludzas novads,Nirzas pamatskola,55.68%,LAT9
Ludzas novads,Pildas pamatskola,61.52%,LAT9
Ludzas novads,Ludzas 2. vidusskola,64.67%,LAT9
Ludzas novads,Ludzas pilsētas ģimnāzija,65.90%,LAT9
Madonas novads,Barkavas pamatskola,71.82%,LAT9
Madonas novads,Bērzaunes pamatskola,63.54%,LAT9
Madonas novads,Degumnieku pamatskola,53.77%,LAT9
Madonas novads,Dzelzavas pamatskola,54.85%,LAT9
Madonas novads,Kalsnavas pamatskola,63.94%,LAT9
Madonas novads,Kristiāna Dāvida pamatskola,60.30%,LAT9
Madonas novads,Kusas pamatskola,69.83%,LAT9
Madonas novads,Lazdonas pamatskola,50.00%,LAT9
Madonas novads,Liezēres pamatskola,72.89%,LAT9
Madonas novads,Mētrienas pamatskola,74.03%,LAT9
Madonas novads,Praulienas pamatskola,69.02%,LAT9
Madonas novads,Sarkaņu pamatskola,45.45%,LAT9
Madonas novads,Vestienas pamatskola,64.34%,LAT9
Madonas novads,Madonas pilsētas 1. vidusskola,72.59%,LAT9
Madonas novads,Andreja Eglīša Ļaudonas vidusskola,57.81%,LAT9
Madonas novads,Madonas pilsētas 2. vidusskola,63.25%,LAT9
Madonas novads,Madonas Vakara un neklātienes vidusskola,66.62%,LAT9
Madonas novads,Madonas Valsts ģimnāzija,78.05%,LAT9
Madonas novads,Barkavas Profesionālā vidusskola,67.50%,LAT9
Mazsalacas novads,Mazsalacas vidusskola,69.04%,LAT9
Mālpils novads,Sidgundas pamatskola,74.70%,LAT9
Mālpils novads,Mālpils vidusskola,68.56%,LAT9
Mālpils novads,Mālpils internātpamatskola,56.11%,LAT9
Mārupes novads,Mārupes pamatskola,48.00%,LAT9
Mārupes novads,Mārupes vidusskola,58.59%,LAT9
Naukšēnu novads,Naukšēnu novada vidusskola,63.08%,LAT9
Naukšēnu novads,"Sociālās korekcijas izglītības iestāde ""Naukšēni""",41.06%,LAT9
Neretas novads,Mazzalves pamatskola,59.22%,LAT9
Neretas novads,Sproģu pamatskola,75.45%,LAT9
Neretas novads,Neretas Jāņa Jaunsudrabiņa vidusskola,73.93%,LAT9
Nīcas novads,Nīcas vidusskola,70.43%,LAT9
Ogres novads,Ķeipenes pamatskola,75.54%,LAT9
Ogres novads,Ogresgala pamatskola,57.86%,LAT9
Ogres novads,Ogres 1. vidusskola,69.33%,LAT9
Ogres novads,Madlienas vidusskola,59.53%,LAT9
Ogres novads,Suntažu vidusskola,59.39%,LAT9
Ogres novads,Taurupes vidusskola,68.97%,LAT9
Ogres novads,Ogres 1.vidusskolas vakara un neklātienes nodaļa,54.09%,LAT9
Ogres novads,Ogres Valsts ģimnāzija,68.59%,LAT9
Ogres novads,Suntažu internātpamatskola - rehabilitācijas centrs,51.45%,LAT9
Olaines novads,Olaines 1. vidusskola,67.51%,LAT9
Ozolnieku novads,Garozas pamatskola,49.09%,LAT9
Ozolnieku novads,Teteles pamatskola,67.16%,LAT9
Ozolnieku novads,Ozolnieku vidusskola,63.09%,LAT9
Pārgaujas novads,Straupes pamatskola,66.29%,LAT9
Pārgaujas novads,Stalbes vidusskola,63.52%,LAT9
Pāvilostas novads,Vērgales pamatskola,65.45%,LAT9
Pāvilostas novads,Pāvilostas vidusskola,72.83%,LAT9
Pļaviņu novads,Pļaviņu novada ģimnāzija,67.32%,LAT9
Preiļu novads,Preiļu 1. pamatskola,69.91%,LAT9
Preiļu novads,Pelēču pamatskola,60.18%,LAT9
Preiļu novads,Priekuļu pamatskola,66.55%,LAT9
Preiļu novads,Salas pamatskola,69.55%,LAT9
Preiļu novads,Preiļu novada Vakara (maiņu) un neklātienes vidusskola,54.00%,LAT9
Priekules novads,Gramzdas pamatskola,54.75%,LAT9
Priekules novads,Kalētu pamatskola,52.99%,LAT9
Priekules novads,Krotes Kronvalda Ata pamatskola,64.14%,LAT9
Priekules novads,Virgas pamatskola,48.30%,LAT9
Priekules novads,Priekules vidusskola,63.55%,LAT9
Priekuļu novads,Liepas pamatskola,55.19%,LAT9
Priekuļu novads,Priekuļu vidusskola,55.79%,LAT9
Raunas novads,"Biedrības ""Tautskola 99 Baltie zirgi"" pamatskola",65.45%,LAT9
Raunas novads,Drustu pamatskola,67.73%,LAT9
Raunas novads,Raunas vidusskola,69.27%,LAT9
Rēzeknes novads,Bērzgales pamatskola,44.55%,LAT9
Rēzeknes novads,Gaigalavas pamatskola,83.25%,LAT9
Rēzeknes novads,Jaunstrūžānu pamatskola,49.77%,LAT9
Rēzeknes novads,Kalnezeru Katoļu pamatskola,62.73%,LAT9
Rēzeknes novads,Verēmu pamatskola,66.18%,LAT9
Rēzeknes novads,Rikavas pamatskola,68.52%,LAT9
Rēzeknes novads,Feimaņu pamatskola,67.07%,LAT9
Rēzeknes novads,Rēznas pamatskola,64.82%,LAT9
Rēzeknes novads,Sakstagala Jāņa Klīdzēja pamatskola,68.04%,LAT9
Rēzeknes novads,Dricānu vidusskola,57.68%,LAT9
Rēzeknes novads,Lūcijas Rancānes Makašānu Amatu vidusskola,45.57%,LAT9
Rēzeknes novads,Maltas 1. vidusskola,59.42%,LAT9
Rēzeknes novads,Nautrēnu vidusskola,58.96%,LAT9
Rēzeknes novads,Kaunatas vidusskola,64.38%,LAT9
Rēzeknes pilsēta,Rēzeknes 1. vidusskola,74.61%,LAT9
Rēzeknes pilsēta,Rēzeknes 5. vidusskola,64.72%,LAT9
Rēzeknes pilsēta,Rēzeknes Katoļu vidusskola,64.58%,LAT9
Rēzeknes pilsēta,Rēzeknes logopēdiskā internātpamatskola,59.20%,LAT9
Riebiņu novads,Dravnieku pamatskola,79.61%,LAT9
Riebiņu novads,Galēnu pamatskola,72.39%,LAT9
Riebiņu novads,Rušonas pamatskola,67.07%,LAT9
Riebiņu novads,Sīļukalna pamatskola,86.52%,LAT9
Riebiņu novads,Silajāņu pamatskola,49.09%,LAT9
Riebiņu novads,Riebiņu vidusskola,69.47%,LAT9
Rīgas pilsēta (Centra raj.),"Pamatskola ""Rīdze""",66.82%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra daiļamatniecības pamatskola,69.47%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra humanitārā vidusskola,68.65%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Natālijas Draudziņas vidusskola ,55.96%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Raiņa 8. vakara (maiņu) vidusskola,60.29%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 1. ģimnāzija,82.47%,LAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 3. ģimnāzija,70.60%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valdorfskola,69.49%,LAT9
Rīgas pilsēta (Kurzemes raj.),Iļģuciema vidusskola,55.95%,LAT9
Rīgas pilsēta (Kurzemes raj.),"Privātā vidusskola ""Patnis""",72.02%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 19. vidusskola,65.85%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 41. vidusskola,56.83%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 69. vidusskola,62.73%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Imantas vidusskola,61.32%,LAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valsts vācu ģimnāzija,72.92%,LAT9
Rīgas pilsēta (Kurzemes raj.),Emīla Dārziņa mūzikas vidusskola,75.38%,LAT9
Rīgas pilsēta (Latgales priekšp.),Andreja Pumpura Rīgas 11. pamatskola,57.59%,LAT9
Rīgas pilsēta (Latgales priekšp.),O.Kalpaka Rīgas Tautas daiļamatu pamatskola,73.68%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Pļavnieku pamatskola,51.25%,LAT9
Rīgas pilsēta (Latgales priekšp.),Humanitārā privātģimnāzija,68.64%,LAT9
Rīgas pilsēta (Latgales priekšp.),Kārļa Videnieka Rīgas 77. vidusskola,62.73%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 25. vidusskola,64.15%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 6. vidusskola,66.42%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 93. vidusskola,55.68%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Kristīgā vidusskola,64.05%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lietuviešu vidusskola,67.84%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Tālmācības vidusskola,75.22%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas vakara ģimnāzija,51.45%,LAT9
Rīgas pilsēta (Latgales priekšp.),"Tālmācības vidusskola ""Rīgas Komercskola""",62.36%,LAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas pilsētas Pļavnieku ģimnāzija,64.86%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Mežciema pamatskola,74.35%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 45. vidusskola,67.91%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 49. vidusskola,75.59%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 64. vidusskola,72.10%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 84. vidusskola,72.22%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 85. vidusskola,62.16%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Ezerkrastu vidusskola,60.45%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Franču licejs,73.43%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Juglas vidusskola,67.90%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Teikas vidusskola,74.52%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Biznesa un vadības privātvidusskola,62.05%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Klasika""",80.00%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Laisma""",73.64%,LAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 9. vakara (maiņu) vidusskola,56.04%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Friča Brīvzemnieka pamatskola,61.72%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Igauņu pamatskola,76.57%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 47. vidusskola,63.42%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 94. vidusskola,68.57%,LAT9
Rīgas pilsēta (Zemgales priekšp.),#N/A,46.32%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Angļu ģimnāzija,66.55%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Katoļu ģimnāzija,67.73%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Ziemeļvalstu ģimnāzija,62.85%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Āgenskalna Valsts ģimnāzija,71.83%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 31. vidusskola,59.85%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Jāņa Poruka vidusskola,68.84%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Kultūru vidusskola,81.12%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 18. vakara (maiņu) vidusskola,58.76%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Valsts 2. ģimnāzija,74.08%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 66. speciālā vidusskola,69.70%,LAT9
Rojas novads,Mērsraga vidusskola,63.07%,LAT9
Rojas novads,Rojas vidusskola,76.91%,LAT9
Ropažu novads,Zaķumuižas pamatskola,61.04%,LAT9
Ropažu novads,Ropažu vidusskola,57.08%,LAT9
Rucavas novads,Rucavas pamatskola,73.13%,LAT9
Rucavas novads,Sikšņu pamatskola,68.89%,LAT9
Rugāju novads,Eglaines pamatskola,63.18%,LAT9
Rugāju novads,Rugāju novada vidusskola,69.61%,LAT9
Rundāles novads,Pilsrundāles vidusskola,63.91%,LAT9
Rundāles novads,Saulaines Profesionālā vidusskola,46.36%,LAT9
Rūjienas novads,Jeru pamatskola,63.09%,LAT9
Rūjienas novads,Rūjienas vidusskola,66.19%,LAT9
Salacgrīvas novads,Krišjāņa Valdemāra Ainažu pamatskola,65.23%,LAT9
Salacgrīvas novads,Salacgrīvas vidusskola,61.57%,LAT9
Salacgrīvas novads,Liepupes vidusskola,65.57%,LAT9
Salas novads,Biržu pamatskola,67.42%,LAT9
Salas novads,Salas vidusskola,60.30%,LAT9
Salas novads,Biržu internātpamatskola,57.66%,LAT9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",67.16%,LAT9
Saldus novads,Saldus pamatskola,75.22%,LAT9
Saldus novads,Saldus novada pašvaldības Jaunlutriņu pamatskola,63.18%,LAT9
Saldus novads,Saldus novada pašvaldības Kursīšu pamatskola,70.39%,LAT9
Saldus novads,Saldus novada pašvaldības Lutriņu pamatskola,65.74%,LAT9
Saldus novads,Saldus novada pašvaldības Nīgrandes pamatskola,49.17%,LAT9
Saldus novads,Saldus novada pašvaldības Pampāļu pamatskola,60.30%,LAT9
Saldus novads,Saldus novada pašvaldības Rubas pamatskola,78.55%,LAT9
Saldus novads,Saldus novada pašvaldības Striķu pamatskola,63.18%,LAT9
Saldus novads,Saldus novada pašvaldības Zirņu pamatskola,60.18%,LAT9
Saldus novads,Saldus 2. vidusskola,73.05%,LAT9
Saldus novads,Saldus 1.vidusskola,69.68%,LAT9
Saldus novads,Saldus novada pašvaldības Druvas vidusskola,76.55%,LAT9
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,64.03%,LAT9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,69.20%,LAT9
Saldus novads,Saldus Vakara vidusskola,57.66%,LAT9
Saldus novads,Saldus novada pašvaldības Cieceres internātpamatskola,54.16%,LAT9
Saulkrastu novads,Saulkrastu vidusskola,67.96%,LAT9
Saulkrastu novads,Zvejniekciema vidusskola,69.97%,LAT9
Sējas novads,Sējas pamatskola,60.91%,LAT9
Sējas novads,Murjāņu sporta ģimnāzija,66.49%,LAT9
Siguldas novads,Siguldas 1. pamatskola,62.07%,LAT9
Siguldas novads,Allažu pamatskola,75.64%,LAT9
Siguldas novads,Mores pamatskola,57.05%,LAT9
Siguldas novads,Siguldas pilsētas vidusskola,59.77%,LAT9
Siguldas novads,Siguldas Valsts ģimnāzija,76.39%,LAT9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,67.66%,LAT9
Skrundas novads,Nīkrāces pamatskola,76.67%,LAT9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,69.77%,LAT9
Skrundas novads,Skrundas vidusskola,61.56%,LAT9
Skrundas novads,Skrundas Profesionālā vidusskola,52.27%,LAT9
Smiltenes novads,Bilskas pamatskola,64.55%,LAT9
Smiltenes novads,Blomes pamatskola,62.55%,LAT9
Smiltenes novads,Grundzāles pamatskola,64.73%,LAT9
Smiltenes novads,Palsmanes pamatskola,55.03%,LAT9
Smiltenes novads,Variņu pamatskola,68.26%,LAT9
Smiltenes novads,Smiltenes Centra vidusskola,71.73%,LAT9
Smiltenes novads,Smiltenes ģimnāzija,64.04%,LAT9
Stopiņu novads,Ulbrokas vidusskola,63.61%,LAT9
Stopiņu novads,Upesleju internātpamatskola – rehabilitācijas centrs,57.53%,LAT9
Strenču novads,Strenču novada vidusskola,54.95%,LAT9
Talsu novads,Stendes pamatskola,55.15%,LAT9
Talsu novads,Talsu pamatskola,67.64%,LAT9
Talsu novads,Laidzes pamatskola,74.04%,LAT9
Talsu novads,Laucienes pamatskola,58.84%,LAT9
Talsu novads,Laucienes pamatskolas filiāle,65.80%,LAT9
Talsu novads,Pastendes pamatskola,63.08%,LAT9
Talsu novads,Pūņu pamatskola,72.50%,LAT9
Talsu novads,Virbu pamatskola,69.26%,LAT9
Talsu novads,Vandzenes pamatskola,76.28%,LAT9
Talsu novads,Sabiles vidusskola,67.44%,LAT9
Talsu novads,Talsu 2. vidusskola,66.60%,LAT9
Talsu novads,Talsu Kristīgā vidusskola,82.60%,LAT9
Talsu novads,Valdemārpils vidusskola,73.79%,LAT9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,58.91%,LAT9
Talsu novads,Talsu Valsts ģimnāzija,71.17%,LAT9
Tērvetes novads,Bukaišu pamatskola,60.61%,LAT9
Tērvetes novads,Tērvetes pamatskola,59.55%,LAT9
Tērvetes novads,Annas Brigaderes pamatskola,71.82%,LAT9
Tērvetes novads,Augstkalnes vidusskola,61.09%,LAT9
Tukuma novads,Tukuma 2. pamatskola,69.70%,LAT9
Tukuma novads,Džūkstes pamatskola,52.48%,LAT9
Tukuma novads,Pūres pamatskola,75.17%,LAT9
Tukuma novads,Tukuma 2. vidusskola,68.61%,LAT9
Tukuma novads,Irlavas vidusskola,54.23%,LAT9
Tukuma novads,Tumes vidusskola,64.09%,LAT9
Tukuma novads,Zemgales vidusskola (Tukuma nov.),67.10%,LAT9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,52.82%,LAT9
Tukuma novads,Tukuma Raiņa ģimnāzija,70.29%,LAT9
Vaiņodes novads,Vaiņodes vidusskola,65.52%,LAT9
Vaiņodes novads,Vaiņodes internātpamatskola,69.19%,LAT9
Valkas novads,Ērģemes pamatskola,60.73%,LAT9
Valkas novads,Kārķu pamatskola,72.05%,LAT9
Valkas novads,Ozolu pamatskola,73.64%,LAT9
Valkas novads,Vijciema pamatskola,60.36%,LAT9
Valkas novads,Valkas pamatskola,56.85%,LAT9
Valkas novads,Valkas ģimnāzija,69.89%,LAT9
Kocēnu novads,Jaunburtnieku pamatskola,64.18%,LAT9
Kocēnu novads,Jura Neikena Dikļu pamatskola,60.06%,LAT9
Kocēnu novads,Kocēnu pamatskola,66.57%,LAT9
Kocēnu novads,Rubenes pamatskola,72.44%,LAT9
Valmieras pilsēta,Valmieras 5. vidusskola,61.13%,LAT9
Valmieras pilsēta,Valmieras Viestura vidusskola,70.02%,LAT9
Valmieras pilsēta,Valmieras 2.vidusskolas filiāle,55.34%,LAT9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,72.11%,LAT9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,73.70%,LAT9
Valmieras pilsēta,Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs,47.27%,LAT9
Varakļānu novads,Murmastienes pamatskola,57.27%,LAT9
Varakļānu novads,Varakļānu novada pašvaldības Stirnienes pamatskola,52.73%,LAT9
Varakļānu novads,Varakļānu vidusskola,71.65%,LAT9
Vārkavas novads,Vārkavas pamatskola,58.18%,LAT9
Vārkavas novads,Vārkavas vidusskola,62.02%,LAT9
Vecpiebalgas novads,Taurenes pamatskola,65.30%,LAT9
Vecpiebalgas novads,Dzērbenes vidusskola,68.18%,LAT9
Vecpiebalgas novads,Vecpiebalgas vidusskola,70.11%,LAT9
Vecumnieku novads,Stelpes pamatskola,78.03%,LAT9
Vecumnieku novads,Misas vidusskola,70.91%,LAT9
Vecumnieku novads,Skaistkalnes vidusskola,65.98%,LAT9
Vecumnieku novads,Vecumnieku novada Domes Valles vidusskola,57.88%,LAT9
Vecumnieku novads,Vecumnieku vidusskola,61.42%,LAT9
Ventspils novads,Ances pamatskola,64.66%,LAT9
Ventspils novads,Popes pamatskola,60.18%,LAT9
Ventspils novads,Puzes pamatskola,59.55%,LAT9
Ventspils novads,Užavas pamatskola,67.27%,LAT9
Ventspils novads,Zlēku pamatskola,67.27%,LAT9
Ventspils novads,Zūru pamatskola,73.43%,LAT9
Ventspils novads,Piltenes vidusskola,66.43%,LAT9
Ventspils novads,Ugāles vidusskola,61.44%,LAT9
Ventspils pilsēta,Ventspils 1. pamatskola,69.43%,LAT9
Ventspils pilsēta,Ventspils 2. pamatskola,68.95%,LAT9
Ventspils pilsēta,Ventspils 4. vidusskola,75.66%,LAT9
Ventspils pilsēta,Ventspils 5. vidusskola,66.69%,LAT9
Ventspils pilsēta,Ventspils 6. vidusskola,65.02%,LAT9
Ventspils pilsēta,Ventspils vakara vidusskola,48.99%,LAT9
Ventspils pilsēta,Ventspils 1. ģimnāzija,74.02%,LAT9
Viesītes novads,Rites pamatskola,66.36%,LAT9
Viesītes novads,Viesītes vidusskola,68.68%,LAT9
Viļakas novads,Mežvidu pamatskola,64.24%,LAT9
Viļakas novads,Upītes pamatskola,49.55%,LAT9
Viļakas novads,Viduču pamatskola,76.06%,LAT9
Viļakas novads,Žīguru pamatskola,68.79%,LAT9
Viļakas novads,Kupravas pamatskola,68.18%,LAT9
Viļakas novads,Rekavas vidusskola,75.00%,LAT9
Viļakas novads,Viļakas Valsts ģimnāzija,65.02%,LAT9
Viļānu novads,Dekšāru pamatskola,66.61%,LAT9
Viļānu novads,Viļānu vidusskola,68.51%,LAT9
Zilupes novads,Zilupes vidusskola,66.67%,LAT9
