Novads,Skola,Kopvērtējums,Priekšmets
Rīgas pilsēta (Zemgales priekšp.),Rīgas 14. vakara (maiņu) vidusskola,48.65%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Angļu ģimnāzija,70.93%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Katoļu ģimnāzija,73.64%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Āgenskalna Valsts ģimnāzija,76.18%,LAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Mūzikas internātvidusskola,54.89%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 7. pamatskola,59.60%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 28. vidusskola,59.09%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 31. vidusskola,58.21%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Jāņa Poruka vidusskola,62.06%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Kultūru vidusskola,74.08%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 18. vakara (maiņu) vidusskola,51.21%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas pilsētas 2. ģimnāzija,73.11%,LAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 66. speciālā vidusskola,69.65%,LAT9
Rojas novads,Mērsraga vidusskola,62.27%,LAT9
Rojas novads,Rojas vidusskola,74.11%,LAT9
Ropažu novads,Zaķumuižas pamatskola,45.68%,LAT9
Ropažu novads,Ropažu vidusskola,67.54%,LAT9
Rucavas novads,Rucavas pamatskola,69.34%,LAT9
Rucavas novads,Sikšņu pamatskola,65.38%,LAT9
Rugāju novads,Eglaines pamatskola,61.43%,LAT9
Rugāju novads,Rugāju novada vidusskola,69.83%,LAT9
Rundāles novads,Pilsrundāles vidusskola,64.55%,LAT9
Rundāles novads,Saulaines Profesionālā vidusskola,47.02%,LAT9
Rūjienas novads,Rūjienas vidusskola,68.49%,LAT9
Rūjienas novads,Jeru pamatskola,61.82%,LAT9
Salacgrīvas novads,Krišjāņa Valdemāra Ainažu pamatskola,72.67%,LAT9
Salacgrīvas novads,Liepupes vidusskola,64.36%,LAT9
Salas novads,Biržu internātpamatskola,57.16%,LAT9
Salas novads,Biržu pamatskola,57.97%,LAT9
Salas novads,Salas vidusskola,69.87%,LAT9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",70.25%,LAT9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",56.23%,LAT9
Saldus novads,Saldus pamatskola,70.33%,LAT9
Saldus novads,Saldus 2. vidusskola,71.65%,LAT9
Saldus novads,Saldus Vakara vidusskola,53.86%,LAT9
Saldus novads,Saldus ģimnāzija,74.48%,LAT9
Saldus novads,Saldus novada pašvaldības Cieceres internātpamatskola,53.61%,LAT9
Saldus novads,Saldus novada pašvaldības Jaunlutriņu pamatskola,72.91%,LAT9
Saldus novads,Saldus novada pašvaldības Kursīšu pamatskola,58.48%,LAT9
Saldus novads,Saldus novada pašvaldības Kurzemītes pamatskola,70.20%,LAT9
Saldus novads,Saldus novada pašvaldības Lutriņu pamatskola,51.62%,LAT9
Saldus novads,Nīgrandes pamatskola,58.56%,LAT9
Saldus novads,Saldus novada pašvaldības Pampāļu pamatskola,60.00%,LAT9
Saldus novads,Saldus novada pašvaldības Rubas pamatskola,64.55%,LAT9
Saldus novads,Saldus novada pašvaldības Sātiņu pamatskola,52.95%,LAT9
Saldus novads,Saldus novada pašvaldības Striķu pamatskola,60.91%,LAT9
Saldus novads,Saldus novada pašvaldības Zirņu pamatskola,63.64%,LAT9
Saldus novads,Saldus novada pašvaldības Druvas vidusskola,68.97%,LAT9
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,68.64%,LAT9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,56.86%,LAT9
Saulkrastu novads,Saulkrastu vidusskola,69.16%,LAT9
Saulkrastu novads,Zvejniekciema vidusskola,61.12%,LAT9
Sējas novads,Sējas pamatskola,64.34%,LAT9
Sējas novads,Murjāņu sporta ģimnāzija,67.52%,LAT9
Siguldas novads,Siguldas 1. pamatskola,68.03%,LAT9
Siguldas novads,Siguldas 2. vidusskola,66.06%,LAT9
Siguldas novads,Siguldas novada vidusskola,64.42%,LAT9
Siguldas novads,Siguldas Valsts ģimnāzija,77.48%,LAT9
Siguldas novads,Allažu pamatskola,67.52%,LAT9
Siguldas novads,Mores pamatskola,68.55%,LAT9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,65.31%,LAT9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,59.90%,LAT9
Skrundas novads,Skrundas vidusskola,66.46%,LAT9
Skrundas novads,Skrundas arodvidusskola,53.68%,LAT9
Smiltenes novads,Smiltenes Centra vidusskola,65.99%,LAT9
Smiltenes novads,Smiltenes ģimnāzija,60.05%,LAT9
Smiltenes novads,Bilskas pamatskola,74.92%,LAT9
Smiltenes novads,Blomes pamatskola,64.90%,LAT9
Smiltenes novads,Grundzāles pamatskola,59.51%,LAT9
Smiltenes novads,Palsmanes pamatskola,67.22%,LAT9
Smiltenes novads,Variņu pamatskola,71.75%,LAT9
Stopiņu novads,Ulbrokas vidusskola,68.68%,LAT9
Stopiņu novads,Juglas sanatorijas internātpamatskola,64.65%,LAT9
Strenču novads,Strenču novada vidusskola,71.82%,LAT9
Strenču novads,Strenču novada vidusskolas filiāle (Plāņu),60.45%,LAT9
Talsu novads,Stendes pamatskola,62.48%,LAT9
Talsu novads,Talsu pamatskola,60.44%,LAT9
Talsu novads,Sabiles vidusskola,66.10%,LAT9
Talsu novads,Talsu 2. vidusskola,63.51%,LAT9
Talsu novads,Talsu Kristīgā vidusskola,67.58%,LAT9
Talsu novads,Valdemārpils vidusskola,68.36%,LAT9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,52.90%,LAT9
Talsu novads,Talsu Valsts ģimnāzija,68.26%,LAT9
Talsu novads,Laucienes pamatskolas filiāle,73.25%,LAT9
Talsu novads,Laidzes pamatskola,66.18%,LAT9
Talsu novads,Laucienes pamatskola,68.34%,LAT9
Talsu novads,Pastendes pamatskola,76.36%,LAT9
Talsu novads,Pūņu pamatskola,69.09%,LAT9
Talsu novads,Pastendes pamatskolas filiāle,60.00%,LAT9
Talsu novads,Virbu pamatskola,61.45%,LAT9
Talsu novads,Vandzenes vidusskola,71.78%,LAT9
Talsu novads,Laidzes Profesionālā vidusskola,46.91%,LAT9
Tērvetes novads,Bukaišu pamatskola,57.88%,LAT9
Tērvetes novads,Tērvetes pamatskola,58.18%,LAT9
Tērvetes novads,Annas Brigaderes pamatskola,69.39%,LAT9
Tērvetes novads,Augstkalnes vidusskola,54.24%,LAT9
Tukuma novads,Tukuma 2. pamatskola,65.55%,LAT9
Tukuma novads,Tukuma E. Birznieka-Upīša 1. pamatskola,57.43%,LAT9
Tukuma novads,Tukuma 2. vidusskola,64.07%,LAT9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,63.48%,LAT9
Tukuma novads,Tukuma Raiņa ģimnāzija,72.26%,LAT9
Tukuma novads,Praviņu pamatskola,50.45%,LAT9
Tukuma novads,Pūres pamatskola,77.98%,LAT9
Tukuma novads,Sēmes pamatskola,62.93%,LAT9
Tukuma novads,Džūkstes vidusskola,51.61%,LAT9
Tukuma novads,Irlavas vidusskola,64.66%,LAT9
Tukuma novads,Tumes vidusskola,62.05%,LAT9
Tukuma novads,Zemgales vidusskola,52.34%,LAT9
Vaiņodes novads,Vaiņodes vidusskola,68.13%,LAT9
Vaiņodes novads,Vaiņodes internātpamatskola,57.11%,LAT9
Valkas novads,Valkas pamatskola,63.29%,LAT9
Valkas novads,Valkas ģimnāzija,77.31%,LAT9
Valkas novads,Ērģemes pamatskola,54.89%,LAT9
Valkas novads,Kārķu pamatskola,79.55%,LAT9
Valkas novads,Ozolu pamatskola,60.36%,LAT9
Valkas novads,Vijciema pamatskola,77.12%,LAT9
Valmieras novads,Jura Neikena Dikļu pamatskola,63.30%,LAT9
Valmieras novads,Kocēnu pamatskola,62.44%,LAT9
Valmieras novads,Rubenes pamatskola,66.46%,LAT9
Valmieras pilsēta,Valmieras 5. vidusskola,62.09%,LAT9
Valmieras pilsēta,Valmieras Viestura vidusskola,66.89%,LAT9
Valmieras pilsēta,Valmieras 2. vidusskola,50.48%,LAT9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,67.91%,LAT9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,72.11%,LAT9
Valmieras pilsēta,Valmieras vājdzirdīgo bērnu internātpamatskola - attīstības centrs,56.46%,LAT9
Varakļānu novads,Varakļānu vidusskola,63.40%,LAT9
Varakļānu novads,Varakļānu novada pašvaldības Stirnienes pamatskola,64.66%,LAT9
Varakļānu novads,Murmastienes pamatskola,68.18%,LAT9
Vārkavas novads,Vanagu pamatskola,72.84%,LAT9
Vārkavas novads,Vārkavas pamatskola,59.77%,LAT9
Vārkavas novads,Vārkavas vidusskola,62.35%,LAT9
Vecumnieku novads,Vecumnieku novada Domes Bārbeles pamatskola,69.70%,LAT9
Vecumnieku novads,Kurmenes pamatskola,56.52%,LAT9
Vecumnieku novads,Stelpes pamatskola,57.79%,LAT9
Vecumnieku novads,Skaistkalnes vidusskola,65.00%,LAT9
Vecumnieku novads,Vecumnieku novada Domes Valles vidusskola,72.45%,LAT9
Vecumnieku novads,Vecumnieku vidusskola,62.39%,LAT9
Ventspils novads,Piltenes vidusskola,62.35%,LAT9
Ventspils novads,Ances pamatskola,64.89%,LAT9
Ventspils novads,Jūrkalnes pamatskola,59.61%,LAT9
Ventspils novads,Popes pamatskola,79.77%,LAT9
Ventspils novads,Puzes pamatskola,67.45%,LAT9
Ventspils novads,Tārgales pamatskola,71.56%,LAT9
Ventspils novads,Užavas pamatskola,59.09%,LAT9
Ventspils novads,Zlēku pamatskola,48.48%,LAT9
Ventspils novads,Zūru pamatskola,68.73%,LAT9
Ventspils pilsēta,Ventspils 1. pamatskola,71.76%,LAT9
Ventspils pilsēta,Ventspils 2. pamatskola,66.42%,LAT9
Ventspils pilsēta,Ventspils 4. vidusskola,71.70%,LAT9
Ventspils pilsēta,Ventspils 5. vidusskola,73.31%,LAT9
Ventspils pilsēta,Ventspils 6. vidusskola,71.20%,LAT9
Ventspils pilsēta,Ventspils vakara vidusskola,61.52%,LAT9
Ventspils pilsēta,Ventspils 1. ģimnāzija,77.74%,LAT9
Viesītes novads,Viesītes vidusskola,67.55%,LAT9
Viesītes novads,Rites pamatskola,70.63%,LAT9
Viļakas novads,Viļakas Valsts ģimnāzija,67.86%,LAT9
Viļakas novads,Upītes pamatskola,57.73%,LAT9
Viļakas novads,Viduču pamatskola,72.18%,LAT9
Viļakas novads,Žīguru pamatskola,59.60%,LAT9
Viļakas novads,Rekavas vidusskola,72.25%,LAT9
Viļānu novads,Viļānu vidusskola,70.45%,LAT9
Viļānu novads,Dekšāru pamatskola,63.18%,LAT9
Zilupes novads,Zilupes vidusskola,56.73%,LAT9
Aglonas novads,Rīgas un visas Latvijas Metropolīta Aleksandra (Kudrjašova) Grāveru pamatskola,53.71%,MAT9
Aglonas novads,Šķeltovas pamatskola,48.00%,MAT9
Aglonas novads,Aglonas vidusskola,66.67%,MAT9
Aglonas novads,Priežmalas pamatskola,44.44%,MAT9
Aglonas novads,Jaunaglonas arodvidusskola,42.00%,MAT9
Aglonas novads,Aglonas internātvidusskola,49.52%,MAT9
Aizkraukles novads,Aizkraukles 1. vidusskola,36.12%,MAT9
Aizkraukles novads,Aizkraukles Vakara (maiņu) vidusskola,21.33%,MAT9
Aizkraukles novads,Aizkraukles novada ģimnāzija,50.47%,MAT9
Aizputes novads,Aizputes vidusskola,44.85%,MAT9
Aizputes novads,Aizputes pagasta pamatskola,30.33%,MAT9
Aizputes novads,Apriķu pamatskola,35.43%,MAT9
Aizputes novads,Dzērves pamatskola,46.98%,MAT9
Aizputes novads,Kalvenes pamatskola,51.27%,MAT9
Aizputes novads,Māteru Jura Kazdangas pamatskola,54.98%,MAT9
Aizputes novads,Cīravas arodvidusskola,46.42%,MAT9
Aknīstes novads,Aknīstes vidusskola,65.49%,MAT9
Aknīstes novads,Asares pamatskola,50.81%,MAT9
Aknīstes novads,Gārsenes pamatskola,72.97%,MAT9
Alojas novads,Staiceles vidusskola,36.08%,MAT9
Alojas novads,Alojas Ausekļa vidusskola,39.44%,MAT9
Alojas novads,Ozolmuižas pamatskola,34.00%,MAT9
Alojas novads,Puikules pamatskola,58.86%,MAT9
Alsungas novads,Alsungas vidusskola,34.44%,MAT9
Alūksnes novads,Alūksnes vidusskola,23.25%,MAT9
Alūksnes novads,Alūksnes Vakara (maiņu) un neklātienes vidusskola,28.22%,MAT9
Alūksnes novads,Ernsta Glika Alūksnes Valsts ģimnāzija,55.02%,MAT9
Alūksnes novads,Bejas pamatskola,52.11%,MAT9
Alūksnes novads,Ilzenes pamatskola,61.00%,MAT9
Alūksnes novads,Alūksnes novada Jaunannas pamatskola,53.87%,MAT9
Alūksnes novads,Jaunlaicenes pamatskola,38.07%,MAT9
Alūksnes novads,Liepnas internātpamatskola,39.33%,MAT9
Alūksnes novads,Malienas pamatskola,53.33%,MAT9
Alūksnes novads,Mālupes pamatskola,37.33%,MAT9
Alūksnes novads,Mārkalnes pamatskola,48.80%,MAT9
Alūksnes novads,Strautiņu pamatskola,58.00%,MAT9
Alūksnes novads,Ziemeru pamatskola,37.42%,MAT9
Alūksnes novads,Pededzes pamatskola,59.05%,MAT9
Alūksnes novads,Liepnas vidusskola,53.45%,MAT9
Alūksnes novads,Alsviķu Profesionālā skola,32.00%,MAT9
Apes novads,Dāvja Ozoliņa Apes vidusskola,45.41%,MAT9
Apes novads,Sikšņu pamatskola,39.20%,MAT9
Apes novads,Trapenes pamatskola,46.17%,MAT9
Apes novads,Ojāra Vācieša Gaujienas vidusskola,31.19%,MAT9
Apes novads,Gaujienas speciālā internātpamatskola,62.00%,MAT9
Auces novads,Auces vidusskola,47.44%,MAT9
Auces novads,Bēnes vidusskola,43.19%,MAT9
Ādažu novads,Privātā vidusskola Ādažu Brīvā Valdofa skola,53.96%,MAT9
Ādažu novads,Ādažu vidusskola,59.87%,MAT9
Babītes novads,Babītes vidusskola,39.74%,MAT9
Baldones novads,Baldones mūzikas pamatskola,54.93%,MAT9
Baldones novads,Baldones vidusskola,55.61%,MAT9
Baltinavas novads,Baltinavas vidusskola,57.33%,MAT9
Balvu novads,Balvu 2.pamatskola,56.13%,MAT9
Balvu novads,Balvu Amatniecības vidusskola,42.12%,MAT9
Balvu novads,Balvu Vakara (maiņu) vidusskola,58.96%,MAT9
Balvu novads,Balvu Valsts ģimnāzija,63.48%,MAT9
Balvu novads,Briežuciema pamatskola,55.64%,MAT9
Balvu novads,Stacijas pamatskola,58.43%,MAT9
Balvu novads,Tilžas internātpamatskola,20.00%,MAT9
Balvu novads,Bērzpils vidusskola,52.62%,MAT9
Balvu novads,Tilžas vidusskola,48.87%,MAT9
Bauskas novads,Bauskas pilsētas Kristīgā pamatskola,31.08%,MAT9
Bauskas novads,Bauskas pilsētas pamatskola,56.65%,MAT9
Bauskas novads,Bauskas 1. vidusskola,57.63%,MAT9
Bauskas novads,Bauskas 2. vidusskola,55.97%,MAT9
Bauskas novads,Codes pamatskola,51.03%,MAT9
Bauskas novads,Griķu pamatskola,61.33%,MAT9
Bauskas novads,Mežgaļu pamatskola,47.05%,MAT9
Bauskas novads,Mežotnes pamatskola,40.89%,MAT9
Bauskas novads,Ozolaines pamatskola,49.05%,MAT9
Bauskas novads,Vecsaules pamatskola,49.67%,MAT9
Bauskas novads,Īslīces vidusskola,36.67%,MAT9
Bauskas novads,Uzvaras vidusskola,44.41%,MAT9
Bauskas novads,Mežotnes internātvidusskola,12.48%,MAT9
Beverīnas novads,J. Endzelīna Kauguru pamatskola,41.89%,MAT9
Beverīnas novads,Trikātas pamatskola,41.83%,MAT9
Brocēnu novads,Brocēnu vidusskola,42.11%,MAT9
Brocēnu novads,Blīdenes pamatskola,46.00%,MAT9
Brocēnu novads,Gaiķu pamatskola,52.30%,MAT9
Burtnieku novads,Ēveles pamatskola,49.67%,MAT9
Burtnieku novads,Matīšu pamatskola,45.80%,MAT9
Burtnieku novads,Rencēnu pamatskola,44.67%,MAT9
Burtnieku novads,Burtnieku Ausekļa vidusskola,54.06%,MAT9
Carnikavas novads,Carnikavas pamatskola,63.19%,MAT9
Cesvaines novads,Cesvaines vidusskola,37.74%,MAT9
Cesvaines novads,Cesvaines internātpamatskola,30.44%,MAT9
Cēsu novads,Cēsu 1. pamatskola,47.96%,MAT9
Cēsu novads,Cēsu 2. pamatskola,55.35%,MAT9
Cēsu novads,Cēsu pilsētas pamatskola,52.33%,MAT9
Cēsu novads,Cēsu pilsētas Vakara vidusskola,31.43%,MAT9
Cēsu novads,Cēsu 2. vakara (maiņu) vidusskola,27.69%,MAT9
Cēsu novads,Cēsu Valsts ģimnāzija,81.88%,MAT9
Cēsu novads,Draudzīgā Aicinājuma Cēsu Valsts ģimnāzija,68.36%,MAT9
Cēsu novads,Cēsu sanatorijas internātpamatskola,72.80%,MAT9
Cēsu novads,Līvu pamatskola,42.42%,MAT9
Cēsu novads,Rāmuļu pamatskola,50.37%,MAT9
Ciblas novads,Cirmas pamatskola,40.22%,MAT9
Ciblas novads,Pušmucovas pamatskola,44.72%,MAT9
Ciblas novads,Ciblas vidusskola,52.00%,MAT9
Dagdas novads,Dagdas vidusskola,54.78%,MAT9
Dagdas novads,Dagdas arodvidusskola,35.56%,MAT9
Dagdas novads,Andrupenes pamatskola,42.00%,MAT9
Dagdas novads,Andzeļu pamatskola,58.17%,MAT9
Dagdas novads,Asūnes pamatskola,64.95%,MAT9
Dagdas novads,Ezernieku vidusskola,46.56%,MAT9
Daugavpils novads,Naujenes pamatskola,52.81%,MAT9
Daugavpils novads,Nīcgales pamatskola,66.67%,MAT9
Daugavpils novads,Skrudalienas pamatskola,48.33%,MAT9
Daugavpils novads,Biķernieku pamatskola,48.78%,MAT9
Daugavpils novads,Birznieku pamatskola,41.33%,MAT9
Daugavpils novads,Randenes pamatskola,54.52%,MAT9
Daugavpils novads,Silenes pamatskola,67.33%,MAT9
Daugavpils novads,Tabores pamatskola,62.93%,MAT9
Daugavpils novads,Kalupes pamatskola,50.97%,MAT9
Daugavpils novads,Lāču pamatskola,57.76%,MAT9
Daugavpils novads,Špoģu vidusskola,60.09%,MAT9
Daugavpils novads,Vaboles vidusskola,50.85%,MAT9
Daugavpils novads,Salienas vidusskola,65.00%,MAT9
Daugavpils novads,Sventes vidusskola,66.17%,MAT9
Daugavpils novads,Zemgales vidusskola,55.81%,MAT9
Daugavpils novads,Medumu vidusskola,52.00%,MAT9
Daugavpils pilsēta,Daugavpils 11. pamatskola,39.87%,MAT9
Daugavpils pilsēta,Daugavpils 7. pamatskola,63.84%,MAT9
Daugavpils pilsēta,Daugavpils 8. pamatskola,47.73%,MAT9
Daugavpils pilsēta,Daugavpils 5. pamatskola,59.75%,MAT9
Daugavpils pilsēta,Daugavpils Saskaņas pamatskola,74.30%,MAT9
Daugavpils pilsēta,Daugavpils 12. vidusskola,51.31%,MAT9
Daugavpils pilsēta,Daugavpils 10. vidusskola,49.14%,MAT9
Daugavpils pilsēta,Daugavpils 13. vidusskola,54.11%,MAT9
Daugavpils pilsēta,Daugavpils 15. vidusskola,55.24%,MAT9
Daugavpils pilsēta,Daugavpils 16. vidusskola,47.16%,MAT9
Daugavpils pilsēta,Daugavpils 3. vidusskola,69.06%,MAT9
Daugavpils pilsēta,Daugavpils 9. vidusskola,64.31%,MAT9
Daugavpils pilsēta,J. Raiņa Daugavpils 6. vidusskola,43.48%,MAT9
Daugavpils pilsēta,Daugavpils 17. vidusskola,47.44%,MAT9
Daugavpils pilsēta,Daugavpils Krievu vidusskola - licejs,88.11%,MAT9
Daugavpils pilsēta,Daugavpils pilsētas Centra ģimnāzija,74.25%,MAT9
Daugavpils pilsēta,Daugavpils Valsts ģimnāzija,62.71%,MAT9
Daugavpils pilsēta,Daugavpils valsts poļu ģimnāzija,54.96%,MAT9
Daugavpils pilsēta,Daugavpils Mūzikas vidusskola,55.20%,MAT9
Daugavpils pilsēta,Daugavpils 1. arodvidusskola,45.06%,MAT9
Daugavpils pilsēta,Daugavpils 4. speciālā pamatskola,40.00%,MAT9
Daugavpils pilsēta,Daugavpils logopēdiskā internātpamatskola - attīstības centrs,44.51%,MAT9
Dobeles novads,Dobeles Kristīgā pamatskola,37.63%,MAT9
Dobeles novads,Dobeles 1. vidusskola,29.99%,MAT9
Dobeles novads,Dobeles 2. vidusskola,23.82%,MAT9
Dobeles novads,Dobeles Valsts ģimnāzija,69.45%,MAT9
Dobeles novads,Bikstu pamatskola,27.58%,MAT9
Dobeles novads,Gardenes pamatskola,23.47%,MAT9
Dobeles novads,Mežinieku pamatskola,27.61%,MAT9
Dobeles novads,Naudītes pamatskola,47.56%,MAT9
Dobeles novads,Penkules pamatskola,30.13%,MAT9
Dobeles novads,Annenieku pamatskola,50.67%,MAT9
Dobeles novads,Krimūnu pamatskola,30.80%,MAT9
Dobeles novads,Lejasstrazdu pamatskola,14.67%,MAT9
Dobeles novads,Apguldes arodvidusskola,25.00%,MAT9
Dundagas novads,Kolkas pamatskola,67.67%,MAT9
Dundagas novads,Dundagas vidusskola,38.56%,MAT9
Durbes novads,Ata Kronvalda Durbes vidusskola,42.79%,MAT9
Durbes novads,A. Spāģa Dunalkas pamatskola,28.59%,MAT9
Durbes novads,Rāvas pamatskola,46.22%,MAT9
Durbes novads,Vecpils pamatskola,57.33%,MAT9
Engures novads,Lapmežciema pamatskola,41.07%,MAT9
Engures novads,Smārdes pamatskola,36.86%,MAT9
Engures novads,Engures vidusskola,48.86%,MAT9
Ērgļu novads,Jāņa Zālīša Sausnējas pamatskola,42.07%,MAT9
Ērgļu novads,Ērgļu vidusskola,46.02%,MAT9
Garkalnes novads,Garkalnes-Berģu pamatskola,61.29%,MAT9
Grobiņas novads,Grobiņas vidusskola,49.05%,MAT9
Grobiņas novads,Grobiņas ģimnāzija,58.61%,MAT9
Grobiņas novads,Bārtas pamatskola,53.47%,MAT9
Grobiņas novads,Gaviezes pamatskola,30.96%,MAT9
Grobiņas novads,Kapsēdes pamatskola,58.67%,MAT9
Gulbenes novads,Gulbenes 2. vidusskola,47.08%,MAT9
Gulbenes novads,Gulbenes vidusskola,37.71%,MAT9
Gulbenes novads,Gulbenes Vakara (maiņu) vidusskola,27.56%,MAT9
Gulbenes novads,Gulbenes novada valsts ģimnāzija,57.40%,MAT9
Gulbenes novads,Daukstes pamatskola,45.78%,MAT9
Gulbenes novads,Druvienas pamatskola,38.67%,MAT9
Gulbenes novads,Galgauskas pamatskola,45.33%,MAT9
Gulbenes novads,K. Valdemāra pamatskola,45.17%,MAT9
Gulbenes novads,Litenes pamatskola,53.56%,MAT9
Gulbenes novads,Ozolkalna pamatskola,46.83%,MAT9
Gulbenes novads,Rankas pamatskola,35.33%,MAT9
Gulbenes novads,Stāķu pamatskola,43.49%,MAT9
Gulbenes novads,Stāmerienas pamatskola,40.19%,MAT9
Gulbenes novads,Tirzas pamatskola,36.78%,MAT9
Gulbenes novads,Gulbīša vidusskola,42.57%,MAT9
Gulbenes novads,Lejasciema vidusskola,61.11%,MAT9
Gulbenes novads,Lizuma vidusskola,39.87%,MAT9
Gulbenes novads,Jaungulbenes arodvidusskola,10.67%,MAT9
Gulbenes novads,Rankas arodvidusskola,24.00%,MAT9
Iecavas novads,Dzimtmisas pamatskola,48.11%,MAT9
Iecavas novads,Iecavas internātpamatskola,38.19%,MAT9
Iecavas novads,Iecavas vidusskola,37.84%,MAT9
Ikšķiles novads,Ikšķiles vidusskola,55.82%,MAT9
Ikšķiles novads,Tīnūžu pamatskola,56.00%,MAT9
Ilūkstes novads,Subates pamatskola,44.24%,MAT9
Ilūkstes novads,Ilūkstes 1. vidusskola,62.36%,MAT9
Ilūkstes novads,Ilūkstes 2. vidusskola,40.24%,MAT9
Ilūkstes novads,Ilūkstes novada Neklātienes vidusskola,54.13%,MAT9
Ilūkstes novads,Eglaines pamatskola,56.00%,MAT9
Ilūkstes novads,Bebrenes vidusskola,67.69%,MAT9
Inčukalna novads,Vangažu vidusskola,50.57%,MAT9
Inčukalna novads,Inčukalna pamatskola,38.42%,MAT9
Jaunjelgavas novads,Jaunjelgavas vidusskola,54.99%,MAT9
Jaunjelgavas novads,Daudzeses pamatskola,42.13%,MAT9
Jaunjelgavas novads,Seces pagasta pamatskola,36.86%,MAT9
Jaunjelgavas novads,Sunākstes pamatskola,37.50%,MAT9
Jaunpils novads,Jaunpils vidusskola,37.98%,MAT9
Jelgavas novads,Aizupes pamatskola,32.55%,MAT9
Jelgavas novads,Sesavas pamatskola,44.96%,MAT9
Jelgavas novads,Svētes pamatskola,27.14%,MAT9
Jelgavas novads,Šķibes pamatskola,37.45%,MAT9
Jelgavas novads,Vilces pamatskola,45.33%,MAT9
Jelgavas novads,Zaļenieku pamatskola,24.98%,MAT9
Jelgavas novads,Elejas vidusskola,41.24%,MAT9
Jelgavas novads,Kalnciema pilsētas vidusskola,55.43%,MAT9
Jelgavas novads,Kalnciema vidusskola,48.56%,MAT9
Jelgavas novads,Līvbērzes vidusskola,37.00%,MAT9
Jelgavas novads,Platones pamatskola,43.56%,MAT9
Jelgavas novads,Staļģenes vidusskola,43.86%,MAT9
Jelgavas novads,Vircavas vidusskola,40.62%,MAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Elejas konsult. punkts,28.56%,MAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Svētes konsult. punkts,14.51%,MAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Zaļenieku konsult. punkts,32.00%,MAT9
Jelgavas pilsēta,"Lazdiņas privātā vidusskola ""Punktiņš""",19.33%,MAT9
Jelgavas pilsēta,Jelgavas 2. pamatskola,62.93%,MAT9
Jelgavas pilsēta,Jelgavas 4. vidusskola,42.82%,MAT9
Jelgavas pilsēta,Jelgavas 6. vidusskola,53.99%,MAT9
Jelgavas pilsēta,Jelgavas Vakara (maiņu) vidusskola,15.24%,MAT9
Jelgavas pilsēta,Jelgavas 1. ģimnāzija,39.70%,MAT9
Jelgavas pilsēta,Jelgavas Spīdolas ģimnāzija,55.58%,MAT9
Jelgavas pilsēta,Jelgavas Valsts ģimnāzija,51.60%,MAT9
Jelgavas pilsēta,Jelgavas Amatu vidusskola,34.67%,MAT9
Jelgavas pilsēta,Jelgavas 1. sanatorijas internātpamatskola,62.77%,MAT9
Jēkabpils novads,Ābeļu pamatskola,41.90%,MAT9
Jēkabpils novads,Bērzgala pamatskola,42.29%,MAT9
Jēkabpils novads,Dignājas pamatskola,50.06%,MAT9
Jēkabpils novads,Dunavas pamatskola,62.13%,MAT9
Jēkabpils novads,Rubenes pamatskola,67.83%,MAT9
Jēkabpils novads,Zasas vidusskola,39.59%,MAT9
Jēkabpils pilsēta,Jēkabpils Poļu pamatskola,43.56%,MAT9
Jēkabpils pilsēta,Jēkabpils 3. vidusskola,45.07%,MAT9
Jēkabpils pilsēta,Jēkabpils 2. vidusskola,40.73%,MAT9
Jēkabpils pilsēta,Jēkabpils vakara vidusskola,31.72%,MAT9
Jēkabpils pilsēta,Jēkabpils Valsts ģimnāzija,40.74%,MAT9
Jūrmalas pilsēta,Jūrmalas Alternatīvā skola,63.44%,MAT9
Jūrmalas pilsēta,Majoru pamatskola,49.92%,MAT9
Jūrmalas pilsēta,Slokas pamatskola,50.22%,MAT9
Jūrmalas pilsēta,Pumpuru vidusskola,31.40%,MAT9
